cig,score_mean,score_lower,score_upper,pc_mean,pc_lower,pc_upper,lift_vs_prior,percentile_rank
51647538FF,0.263612,0.261959,0.268218,0.019405,0.019244,0.01986,0.9702,72.18
7429729653,0.263612,0.262028,0.266957,0.019405,0.019251,0.019735,0.9702,72.18
28989923E0,0.263611,0.261863,0.26831,0.019405,0.019234,0.019869,0.9702,72.16
5208634CBD,0.263611,0.261899,0.267986,0.019405,0.019238,0.019837,0.9702,72.16
943253561F,0.263611,0.261658,0.270757,0.019405,0.019214,0.020112,0.9702,72.16
7257505A94,0.263611,0.261832,0.268253,0.019405,0.019231,0.019863,0.9702,72.16
884210825A,0.26361,0.261881,0.267264,0.019405,0.019236,0.019765,0.9702,72.13
B22711FFF8,0.263609,0.261808,0.267369,0.019405,0.019229,0.019776,0.9702,72.11
B32C8D2F69,0.263609,0.261885,0.266905,0.019405,0.019237,0.01973,0.9702,72.11
B3352D31D7,0.263608,0.261848,0.267478,0.019405,0.019233,0.019786,0.9702,72.1
6786306CDC,0.263607,0.261895,0.2676,0.019405,0.019238,0.019798,0.9702,72.09
93804418CA,0.263606,0.261977,0.267758,0.019405,0.019246,0.019814,0.9702,72.08
B2EEE47073,0.263605,0.261859,0.267602,0.019405,0.019234,0.019799,0.9702,72.07
51262646DF,0.263604,0.262033,0.267669,0.019405,0.019251,0.019805,0.9702,72.06
9329544742,0.263602,0.261757,0.268753,0.019404,0.019224,0.019913,0.9702,72.05
5124385845,0.263601,0.262286,0.266624,0.019404,0.019276,0.019702,0.9702,72.04
0118577CD2,0.263601,0.262177,0.267736,0.019404,0.019265,0.019812,0.9702,72.04
85545741CA,0.263599,0.261971,0.267294,0.019404,0.019245,0.019768,0.9702,72.02
8778233B06,0.263598,0.261859,0.267717,0.019404,0.019234,0.01981,0.9702,72.0
B01D9E8613,0.263598,0.26182,0.268651,0.019404,0.01923,0.019903,0.9702,72.0
8325495FCD,0.263597,0.261797,0.269982,0.019404,0.019228,0.020035,0.9702,71.99
637471553B,0.263596,0.261855,0.26839,0.019404,0.019234,0.019877,0.9702,71.97
5861692542,0.263596,0.261853,0.268464,0.019404,0.019233,0.019884,0.9702,71.97
0419420454,0.263595,0.262179,0.268257,0.019404,0.019265,0.019863,0.9702,71.96
7358483C42,0.263594,0.261622,0.268542,0.019404,0.019211,0.019892,0.9702,71.95
54273273EC,0.263593,0.261878,0.268187,0.019404,0.019236,0.019857,0.9702,71.94
7022839613,0.263592,0.261807,0.268396,0.019404,0.019229,0.019877,0.9702,71.93
B4C088FB15,0.26359,0.261873,0.26715,0.019403,0.019235,0.019754,0.9702,71.91
2953965906,0.26359,0.261945,0.267995,0.019403,0.019242,0.019838,0.9702,71.91
9477110693,0.263589,0.261848,0.267188,0.019403,0.019233,0.019758,0.9702,71.9
7091503D64,0.263589,0.261878,0.267713,0.019403,0.019236,0.01981,0.9702,71.9
B32C11A0C8,0.263585,0.261463,0.273246,0.019403,0.019195,0.020361,0.9702,71.88
24421573B5,0.263584,0.261987,0.266843,0.019403,0.019247,0.019723,0.9702,71.87
589816688D,0.263583,0.261927,0.268126,0.019403,0.019241,0.01985,0.9702,71.86
60907348B1,0.263582,0.261834,0.267738,0.019403,0.019232,0.019812,0.9702,71.85
05399626BB,0.263581,0.262178,0.268257,0.019402,0.019265,0.019863,0.9701,71.83
2673764BD7,0.263581,0.262061,0.267116,0.019402,0.019254,0.01975,0.9701,71.83
79290288E4,0.263581,0.261809,0.268621,0.019402,0.019229,0.0199,0.9701,71.83
86557116AD,0.26358,0.261848,0.267318,0.019402,0.019233,0.01977,0.9701,71.81
6346961DE5,0.263579,0.261729,0.267547,0.019402,0.019221,0.019793,0.9701,71.8
73519014A1,0.263577,0.261962,0.267739,0.019402,0.019244,0.019812,0.9701,71.78
7681859695,0.263577,0.261584,0.270246,0.019402,0.019207,0.020061,0.9701,71.78
8333401C0B,0.263571,0.261934,0.267998,0.019401,0.019241,0.019838,0.97,71.77
3406171D37,0.263567,0.261906,0.268212,0.019401,0.019239,0.019859,0.97,71.76
3224443E86,0.263567,0.261811,0.268583,0.019401,0.019229,0.019896,0.97,71.76
0167802A94,0.263566,0.262024,0.268303,0.019401,0.01925,0.019868,0.97,71.74
959101759B,0.263566,0.262148,0.266828,0.019401,0.019262,0.019722,0.97,71.74
991930449C,0.263565,0.261864,0.267428,0.019401,0.019235,0.019781,0.97,71.72
B0EA1814DF,0.263563,0.261497,0.274428,0.019401,0.019199,0.02048,0.97,71.7
88468191FE,0.263563,0.261827,0.268169,0.019401,0.019231,0.019855,0.97,71.7
5888225CF9,0.263563,0.262056,0.266731,0.019401,0.019253,0.019712,0.97,71.7
7386985CDA,0.263561,0.261755,0.268219,0.0194,0.019224,0.01986,0.97,71.68
89923577BE,0.263561,0.261912,0.267228,0.0194,0.019239,0.019762,0.97,71.68
B18A68B199,0.26356,0.261737,0.271385,0.0194,0.019222,0.020175,0.97,71.65
7247133B55,0.26356,0.262018,0.266815,0.0194,0.01925,0.019721,0.97,71.65
3089298959,0.26356,0.262059,0.267442,0.0194,0.019254,0.019783,0.97,71.65
993974590D,0.263558,0.261758,0.268777,0.0194,0.019224,0.019915,0.97,71.63
A05225F812,0.263552,0.262018,0.2667,0.0194,0.01925,0.019709,0.97,71.61
959268888E,0.263552,0.26211,0.266802,0.0194,0.019259,0.019719,0.97,71.61
94683254F7,0.26355,0.261926,0.266879,0.019399,0.019241,0.019727,0.97,71.6
6300293E3E,0.263549,0.261683,0.267523,0.019399,0.019217,0.019791,0.97,71.58
5459321634,0.263549,0.261911,0.266929,0.019399,0.019239,0.019732,0.97,71.58
9222610289,0.263546,0.261833,0.267864,0.019399,0.019231,0.019825,0.97,71.57
8690313128,0.263545,0.261955,0.266872,0.019399,0.019243,0.019726,0.97,71.56
777517448F,0.263545,0.261853,0.267539,0.019399,0.019233,0.019792,0.97,71.56
42401992E8,0.263543,0.261941,0.268778,0.019399,0.019242,0.019915,0.97,71.54
622747963D,0.263543,0.261807,0.269952,0.019399,0.019229,0.020032,0.97,71.54
93398006C7,0.263541,0.261742,0.268861,0.019399,0.019223,0.019923,0.97,71.51
7233121047,0.263541,0.261797,0.26753,0.019399,0.019228,0.019791,0.97,71.51
0286712A37,0.263541,0.261936,0.268409,0.019399,0.019242,0.019879,0.97,71.51
9596643853,0.26354,0.262106,0.266802,0.019398,0.019258,0.019719,0.9699,71.49
9253493FFA,0.263539,0.261735,0.26731,0.019398,0.019222,0.01977,0.9699,71.48
9805039E23,0.263537,0.261898,0.268043,0.019398,0.019238,0.019842,0.9699,71.47
B1AC678E31,0.263536,0.261841,0.269042,0.019398,0.019232,0.019941,0.9699,71.46
B30FB88479,0.263534,0.261824,0.267874,0.019398,0.019231,0.019826,0.9699,71.45
9924719934,0.263531,0.26179,0.2671,0.019398,0.019227,0.019749,0.9699,71.44
6924470D66,0.263529,0.261797,0.267526,0.019397,0.019228,0.019791,0.9698,71.43
2801772F61,0.263528,0.261933,0.268105,0.019397,0.019241,0.019848,0.9698,71.42
B4DD419457,0.263527,0.261817,0.267018,0.019397,0.01923,0.019741,0.9698,71.41
9951211F16,0.263525,0.262034,0.267012,0.019397,0.019251,0.01974,0.9698,71.4
5571626B37,0.263523,0.261652,0.270136,0.019397,0.019214,0.02005,0.9698,71.39
6273671D13,0.263522,0.26176,0.268528,0.019397,0.019224,0.01989,0.9698,71.38
A0688D6898,0.263521,0.262018,0.2667,0.019397,0.01925,0.019709,0.9698,71.36
A068308E4D,0.263521,0.262018,0.2667,0.019397,0.01925,0.019709,0.9698,71.36
8353952B44,0.263521,0.261993,0.266747,0.019397,0.019247,0.019714,0.9698,71.36
A04645FD11,0.263521,0.261805,0.268004,0.019397,0.019229,0.019838,0.9698,71.36
94877735F6,0.26352,0.261892,0.268117,0.019396,0.019237,0.01985,0.9698,71.33
88967820C4,0.263518,0.261889,0.266741,0.019396,0.019237,0.019713,0.9698,71.32
55684931CB,0.263514,0.261804,0.267799,0.019396,0.019229,0.019818,0.9698,71.3
8901779C68,0.263514,0.261716,0.267936,0.019396,0.01922,0.019832,0.9698,71.3
4185703761,0.263513,0.261916,0.267316,0.019396,0.01924,0.01977,0.9698,71.29
05393383CB,0.263512,0.261957,0.267601,0.019396,0.019244,0.019798,0.9698,71.28
B41F08E7E4,0.263512,0.261468,0.276759,0.019396,0.019196,0.020716,0.9698,71.28
93847604F2,0.26351,0.261924,0.267557,0.019395,0.01924,0.019794,0.9697,71.26
799693605B,0.263509,0.261849,0.267322,0.019395,0.019233,0.019771,0.9697,71.25
8387528710,0.263506,0.261743,0.268851,0.019395,0.019223,0.019922,0.9697,71.24
6202861AD1,0.263505,0.261844,0.267692,0.019395,0.019233,0.019807,0.9697,71.23
7612982F79,0.263505,0.261787,0.26836,0.019395,0.019227,0.019874,0.9697,71.23
9815407A16,0.263504,0.261754,0.267972,0.019395,0.019224,0.019835,0.9697,71.21
5452852BCF,0.263503,0.261676,0.268554,0.019395,0.019216,0.019893,0.9697,71.2
05390359BE,0.263501,0.261986,0.267562,0.019395,0.019246,0.019795,0.9697,71.19
554177623A,0.263499,0.261829,0.267172,0.019394,0.019231,0.019756,0.9697,71.18
0867083386,0.263498,0.261931,0.266782,0.019394,0.019241,0.019717,0.9697,71.17
0187545F03,0.263496,0.261986,0.267562,0.019394,0.019246,0.019795,0.9697,71.16
5826007D0E,0.263492,0.261964,0.267514,0.019394,0.019244,0.01979,0.9697,71.15
9290716D5F,0.263491,0.261784,0.268872,0.019394,0.019227,0.019925,0.9697,71.14
8401847F77,0.263491,0.262129,0.266026,0.019394,0.01926,0.019643,0.9697,71.14
6647952F86,0.26349,0.261892,0.267411,0.019394,0.019237,0.01978,0.9697,71.11
8289720D57,0.26349,0.26188,0.267685,0.019394,0.019236,0.019807,0.9697,71.11
916859431F,0.26349,0.261697,0.268158,0.019394,0.019218,0.019854,0.9697,71.11
0374058A6A,0.263487,0.261975,0.267562,0.019393,0.019245,0.019795,0.9696,71.08
9142777A40,0.263487,0.261761,0.268702,0.019393,0.019224,0.019908,0.9696,71.08
A0454717CD,0.263487,0.261907,0.267232,0.019393,0.019239,0.019762,0.9696,71.08
992618964A,0.263486,0.261831,0.266941,0.019393,0.019231,0.019733,0.9696,71.06
7491089234,0.263484,0.261797,0.267444,0.019393,0.019228,0.019783,0.9696,71.05
02073159BD,0.263482,0.261969,0.26787,0.019393,0.019245,0.019825,0.9696,71.03
9804534D66,0.263482,0.261592,0.268869,0.019393,0.019208,0.019924,0.9696,71.03
6767518C83,0.263482,0.261945,0.267894,0.019393,0.019242,0.019827,0.9696,71.03
A0652F73E8,0.263481,0.261751,0.267584,0.019393,0.019223,0.019797,0.9696,71.01
B56A7ADE05,0.263477,0.26195,0.267315,0.019392,0.019243,0.01977,0.9696,71.0
A0652342FD,0.263476,0.261831,0.26673,0.019392,0.019231,0.019712,0.9696,70.99
3087931146,0.263474,0.262002,0.266583,0.019392,0.019248,0.019698,0.9696,70.98
9527935CAF,0.263473,0.261721,0.267669,0.019392,0.019221,0.019805,0.9696,70.97
A068589F45,0.263472,0.262021,0.266948,0.019392,0.01925,0.019734,0.9696,70.96
7324454AA4,0.263472,0.261799,0.267223,0.019392,0.019228,0.019761,0.9696,70.96
9653150F5E,0.263471,0.261889,0.266838,0.019392,0.019237,0.019723,0.9696,70.94
B0BA9CB5F2,0.26347,0.26189,0.267416,0.019392,0.019237,0.01978,0.9696,70.91
47670527C0,0.26347,0.261895,0.268286,0.019392,0.019238,0.019866,0.9696,70.91
620669029E,0.26347,0.261802,0.267072,0.019392,0.019228,0.019746,0.9696,70.91
04174613B6,0.26347,0.261955,0.266777,0.019392,0.019243,0.019717,0.9696,70.91
5067956198,0.263469,0.261887,0.267745,0.019391,0.019237,0.019813,0.9696,70.88
6688526A41,0.263469,0.261999,0.267673,0.019391,0.019248,0.019806,0.9696,70.88
7893467707,0.263468,0.261659,0.270359,0.019391,0.019215,0.020073,0.9696,70.87
B375E688B3,0.263467,0.261969,0.267861,0.019391,0.019245,0.019824,0.9696,70.86
B338BBFB06,0.263466,0.261957,0.266688,0.019391,0.019244,0.019708,0.9696,70.84
02304659B9,0.263466,0.261977,0.267562,0.019391,0.019246,0.019795,0.9696,70.84
01185327B1,0.263466,0.261977,0.267562,0.019391,0.019246,0.019795,0.9696,70.84
9276307AB1,0.263465,0.261889,0.266764,0.019391,0.019237,0.019716,0.9696,70.82
9223698461,0.263465,0.261811,0.267733,0.019391,0.019229,0.019812,0.9696,70.82
B096352A00,0.263464,0.261895,0.268053,0.019391,0.019238,0.019843,0.9696,70.8
45011534F5,0.263463,0.261997,0.268238,0.019391,0.019247,0.019862,0.9696,70.79
B52B0F705A,0.263462,0.261955,0.266476,0.019391,0.019243,0.019687,0.9696,70.78
621464681C,0.263459,0.261871,0.266883,0.01939,0.019235,0.019727,0.9695,70.77
946582236D,0.263458,0.261817,0.268158,0.01939,0.01923,0.019854,0.9695,70.76
84696597B5,0.263458,0.261887,0.266909,0.01939,0.019237,0.01973,0.9695,70.76
89207850AB,0.263457,0.261786,0.26804,0.01939,0.019227,0.019842,0.9695,70.74
B1936014D9,0.263457,0.261644,0.267773,0.01939,0.019213,0.019816,0.9695,70.74
7991906975,0.263456,0.261842,0.267777,0.01939,0.019232,0.019816,0.9695,70.72
8593534897,0.263455,0.261977,0.266822,0.01939,0.019246,0.019721,0.9695,70.7
0468830ABE,0.263455,0.26209,0.266368,0.01939,0.019257,0.019677,0.9695,70.7
75019683D6,0.263454,0.261971,0.267411,0.01939,0.019245,0.01978,0.9695,70.69
9090441539,0.263452,0.261938,0.26748,0.01939,0.019242,0.019786,0.9695,70.68
7862151440,0.26345,0.261919,0.26701,0.01939,0.01924,0.01974,0.9695,70.67
89965170B1,0.263449,0.26189,0.267108,0.01939,0.019237,0.01975,0.9695,70.66
A03C0FB784,0.263446,0.261811,0.26702,0.019389,0.019229,0.019741,0.9694,70.65
4638288457,0.263445,0.26204,0.265656,0.019389,0.019252,0.019606,0.9694,70.64
737753674C,0.263444,0.261686,0.268224,0.019389,0.019217,0.01986,0.9694,70.63
5178186643,0.263443,0.26189,0.267875,0.019389,0.019237,0.019826,0.9694,70.61
20762797A0,0.263443,0.261915,0.266669,0.019389,0.019239,0.019706,0.9694,70.61
8080073F29,0.263443,0.261904,0.26692,0.019389,0.019238,0.019731,0.9694,70.61
8565927A92,0.263442,0.261841,0.267526,0.019389,0.019232,0.019791,0.9694,70.58
0819181989,0.263442,0.26191,0.266964,0.019389,0.019239,0.019735,0.9694,70.58
48806686A4,0.263441,0.261923,0.266635,0.019389,0.01924,0.019703,0.9694,70.56
79428810C2,0.263441,0.261797,0.267432,0.019389,0.019228,0.019782,0.9694,70.56
2983298762,0.263439,0.261774,0.268791,0.019389,0.019226,0.019916,0.9694,70.54
0304221B19,0.263439,0.261978,0.267562,0.019389,0.019246,0.019795,0.9694,70.54
695554052F,0.263438,0.261656,0.268579,0.019388,0.019214,0.019895,0.9694,70.53
7894266A61,0.263438,0.261538,0.268925,0.019388,0.019203,0.01993,0.9694,70.53
8383153CB1,0.263435,0.261811,0.266767,0.019388,0.019229,0.019716,0.9694,70.51
6030819546,0.263434,0.261829,0.266971,0.019388,0.019231,0.019736,0.9694,70.49
04679379D1,0.263434,0.2619,0.267867,0.019388,0.019238,0.019825,0.9694,70.49
91192177ED,0.263434,0.261764,0.266822,0.019388,0.019225,0.019721,0.9694,70.49
4556421D8B,0.263429,0.261918,0.266783,0.019388,0.01924,0.019718,0.9694,70.46
02269060C1,0.263429,0.261951,0.268458,0.019388,0.019243,0.019883,0.9694,70.46
514766103E,0.263428,0.262001,0.267924,0.019387,0.019248,0.01983,0.9694,70.44
171146271D,0.263428,0.261841,0.26821,0.019387,0.019232,0.019859,0.9694,70.44
0193953712,0.263428,0.261997,0.266321,0.019387,0.019247,0.019672,0.9694,70.44
A00D05B18F,0.263427,0.261883,0.266853,0.019387,0.019236,0.019724,0.9694,70.4
8444419AFF,0.263427,0.261815,0.269023,0.019387,0.01923,0.01994,0.9694,70.4
019043933B,0.263427,0.261997,0.266267,0.019387,0.019247,0.019667,0.9694,70.4
5259083C92,0.263427,0.261849,0.26757,0.019387,0.019233,0.019795,0.9694,70.4
0368885D84,0.263426,0.262095,0.266537,0.019387,0.019257,0.019693,0.9694,70.38
9947898121,0.263425,0.261547,0.267495,0.019387,0.019204,0.019788,0.9694,70.37
9474736F7A,0.263424,0.261887,0.266961,0.019387,0.019237,0.019735,0.9694,70.34
40021728CE,0.263424,0.261779,0.268192,0.019387,0.019226,0.019857,0.9694,70.34
52289981A8,0.263424,0.261852,0.267418,0.019387,0.019233,0.01978,0.9694,70.34
6301671F67,0.263424,0.261813,0.266997,0.019387,0.01923,0.019739,0.9694,70.34
900953035B,0.263423,0.261787,0.26773,0.019387,0.019227,0.019811,0.9694,70.32
B259288831,0.263421,0.261869,0.267416,0.019387,0.019235,0.01978,0.9694,70.3
7991508107,0.263421,0.26188,0.268045,0.019387,0.019236,0.019842,0.9694,70.3
A03F260A7F,0.263416,0.261988,0.266925,0.019386,0.019247,0.019732,0.9693,70.29
2918253A8C,0.263413,0.2618,0.266443,0.019386,0.019228,0.019684,0.9693,70.28
51643604B0,0.263409,0.262059,0.268047,0.019386,0.019254,0.019843,0.9693,70.27
95672318C6,0.263408,0.261857,0.266398,0.019385,0.019234,0.01968,0.9692,70.26
66672569B2,0.263407,0.261952,0.267315,0.019385,0.019243,0.01977,0.9692,70.24
7276595427,0.263407,0.261987,0.266463,0.019385,0.019247,0.019686,0.9692,70.24
8052809C33,0.263407,0.261748,0.267628,0.019385,0.019223,0.019801,0.9692,70.24
8146376A22,0.263407,0.261641,0.267709,0.019385,0.019213,0.019809,0.9692,70.24
690477723C,0.263403,0.261881,0.266437,0.019385,0.019236,0.019683,0.9692,70.21
54964283DF,0.263402,0.261764,0.268313,0.019385,0.019225,0.019869,0.9692,70.2
047675677D,0.263399,0.261804,0.266971,0.019385,0.019229,0.019736,0.9692,70.19
5647084921,0.263398,0.261531,0.269756,0.019385,0.019202,0.020012,0.9692,70.18
A045DF1EBE,0.263397,0.261823,0.26727,0.019384,0.019231,0.019766,0.9692,70.17
6240314604,0.263396,0.261794,0.267847,0.019384,0.019228,0.019823,0.9692,70.16
9748044463,0.263395,0.2619,0.2665,0.019384,0.019238,0.01969,0.9692,70.15
630798383D,0.263394,0.261859,0.267061,0.019384,0.019234,0.019745,0.9692,70.14
B2423C6FB4,0.263391,0.261811,0.268363,0.019384,0.019229,0.019874,0.9692,70.12
959884517B,0.263391,0.261576,0.270039,0.019384,0.019206,0.020041,0.9692,70.12
90166105F4,0.263386,0.261772,0.266608,0.019383,0.019226,0.0197,0.9692,70.1
0179963E26,0.263386,0.26188,0.266946,0.019383,0.019236,0.019734,0.9692,70.1
A0136AC0B5,0.263385,0.261765,0.266368,0.019383,0.019225,0.019677,0.9692,70.09
7159849E4B,0.263382,0.261953,0.267875,0.019383,0.019243,0.019826,0.9692,70.08
B05A73792F,0.263382,0.261836,0.266659,0.019383,0.019232,0.019705,0.9692,70.08
89183696EA,0.26338,0.261823,0.266783,0.019383,0.019231,0.019718,0.9692,70.06
A02927F94E,0.263378,0.261807,0.267703,0.019383,0.019229,0.019809,0.9692,70.04
B003148CB0,0.263378,0.261808,0.266563,0.019383,0.019229,0.019696,0.9692,70.04
030295023F,0.263377,0.262003,0.266324,0.019382,0.019248,0.019672,0.9691,70.03
A005B2BCC3,0.263375,0.261843,0.2681,0.019382,0.019232,0.019848,0.9691,70.02
70973728A6,0.263375,0.261864,0.267305,0.019382,0.019235,0.019769,0.9691,70.02
553214674B,0.263374,0.261785,0.266409,0.019382,0.019227,0.019681,0.9691,70.0
A03D6F9D88,0.263372,0.26186,0.267076,0.019382,0.019234,0.019747,0.9691,69.99
B20AFB3013,0.263371,0.261877,0.26822,0.019382,0.019236,0.01986,0.9691,69.98
5167044B96,0.263369,0.261814,0.26747,0.019382,0.01923,0.019786,0.9691,69.97
B274FA9D2D,0.263368,0.261906,0.266927,0.019382,0.019239,0.019732,0.9691,69.95
6128974D55,0.263368,0.261739,0.267856,0.019382,0.019222,0.019824,0.9691,69.95
B1FE9590BE,0.263368,0.261891,0.267229,0.019382,0.019237,0.019762,0.9691,69.95
65927762DD,0.263368,0.261829,0.266513,0.019382,0.019231,0.019691,0.9691,69.95
9355754470,0.263367,0.261943,0.266217,0.019381,0.019242,0.019662,0.969,69.92
533854310D,0.263363,0.261849,0.267821,0.019381,0.019233,0.01982,0.969,69.91
7144105DEF,0.263361,0.261776,0.266549,0.019381,0.019226,0.019694,0.969,69.9
B1941B2ABE,0.263359,0.261917,0.266987,0.019381,0.01924,0.019738,0.969,69.89
B1503D5592,0.263357,0.261829,0.267111,0.01938,0.019231,0.01975,0.969,69.88
54985467B2,0.263357,0.261822,0.267872,0.01938,0.01923,0.019825,0.969,69.88
8491128C7B,0.263356,0.261711,0.268159,0.01938,0.01922,0.019854,0.969,69.86
B43ADFFEE4,0.263354,0.261861,0.267889,0.01938,0.019234,0.019827,0.969,69.85
B31C506B47,0.263351,0.261866,0.266776,0.01938,0.019235,0.019717,0.969,69.82
837581987D,0.263351,0.261811,0.268213,0.01938,0.019229,0.019859,0.969,69.82
5474682A7F,0.263351,0.261876,0.266241,0.01938,0.019236,0.019664,0.969,69.82
04006334CE,0.263351,0.262097,0.266641,0.01938,0.019257,0.019704,0.969,69.82
2748137A62,0.26335,0.26187,0.266231,0.01938,0.019235,0.019663,0.969,69.8
B1C7138880,0.263349,0.261462,0.269282,0.01938,0.019195,0.019965,0.969,69.78
0513119F2D,0.263349,0.261878,0.267106,0.01938,0.019236,0.019749,0.969,69.78
8262385FC8,0.263349,0.261748,0.267832,0.01938,0.019223,0.019821,0.969,69.78
B4EFD7DE71,0.263347,0.261835,0.266242,0.01938,0.019232,0.019664,0.969,69.76
5172081841,0.263346,0.261821,0.267503,0.019379,0.01923,0.019789,0.969,69.74
9909230B46,0.263346,0.261724,0.267224,0.019379,0.019221,0.019761,0.969,69.74
789348992E,0.263345,0.261668,0.268656,0.019379,0.019215,0.019903,0.969,69.73
B08A1B8626,0.263345,0.261877,0.267342,0.019379,0.019236,0.019773,0.969,69.73
4466983EF8,0.263342,0.261988,0.266631,0.019379,0.019247,0.019703,0.969,69.71
9976312918,0.26334,0.261702,0.267173,0.019379,0.019219,0.019756,0.969,69.69
0277834BDB,0.26334,0.261956,0.266627,0.019379,0.019243,0.019702,0.969,69.69
B3404EA8B7,0.263337,0.261724,0.269501,0.019379,0.019221,0.019987,0.969,69.68
870881557C,0.263335,0.261739,0.266892,0.019378,0.019222,0.019728,0.9689,69.66
02502164C5,0.263335,0.26188,0.267096,0.019378,0.019236,0.019749,0.9689,69.66
B1D8B0879D,0.263334,0.261841,0.265693,0.019378,0.019232,0.01961,0.9689,69.65
72551871B7,0.263329,0.261713,0.268251,0.019378,0.01922,0.019863,0.9689,69.64
715863547B,0.263327,0.261681,0.267538,0.019378,0.019217,0.019792,0.9689,69.62
A03E8F982E,0.263327,0.261758,0.267342,0.019378,0.019224,0.019773,0.9689,69.62
9804162A6B,0.263325,0.261814,0.266842,0.019377,0.01923,0.019723,0.9688,69.6
0443396DF0,0.263325,0.261978,0.267135,0.019377,0.019246,0.019752,0.9688,69.6
9503690516,0.263324,0.261694,0.266645,0.019377,0.019218,0.019704,0.9688,69.59
9550282605,0.263322,0.261659,0.267143,0.019377,0.019215,0.019753,0.9688,69.58
85099275EA,0.263321,0.261773,0.267809,0.019377,0.019226,0.019819,0.9688,69.56
04836711EF,0.263321,0.261908,0.266933,0.019377,0.019239,0.019732,0.9688,69.56
0325515F75,0.263321,0.261908,0.266933,0.019377,0.019239,0.019732,0.9688,69.56
7894950ED4,0.263319,0.26178,0.266738,0.019377,0.019226,0.019713,0.9688,69.53
7367438A29,0.263319,0.261874,0.268292,0.019377,0.019235,0.019867,0.9688,69.53
74878598B7,0.263319,0.261738,0.267081,0.019377,0.019222,0.019747,0.9688,69.53
78317482E7,0.263318,0.261684,0.266711,0.019377,0.019217,0.01971,0.9688,69.51
621014234C,0.263316,0.26174,0.266525,0.019376,0.019222,0.019692,0.9688,69.5
A01D04D804,0.263315,0.26188,0.266278,0.019376,0.019236,0.019668,0.9688,69.48
825503700A,0.263315,0.261732,0.266864,0.019376,0.019222,0.019726,0.9688,69.48
9369786004,0.263312,0.261789,0.267545,0.019376,0.019227,0.019793,0.9688,69.46
91236935A4,0.263312,0.261919,0.266192,0.019376,0.01924,0.019659,0.9688,69.46
8747877079,0.263311,0.261784,0.266449,0.019376,0.019227,0.019685,0.9688,69.44
0400506BFE,0.263311,0.261978,0.267136,0.019376,0.019246,0.019752,0.9688,69.44
30960984E4,0.263311,0.261931,0.266935,0.019376,0.019241,0.019733,0.9688,69.44
6966215E76,0.263311,0.261795,0.267088,0.019376,0.019228,0.019748,0.9688,69.44
8128617AF1,0.263309,0.261784,0.266738,0.019376,0.019227,0.019713,0.9688,69.4
9172260466,0.263309,0.261756,0.267237,0.019376,0.019224,0.019762,0.9688,69.4
A017EAECE9,0.263308,0.261712,0.268267,0.019376,0.01922,0.019864,0.9688,69.39
5418638189,0.263307,0.261609,0.267534,0.019376,0.01921,0.019792,0.9688,69.38
5445515522,0.263307,0.261788,0.266646,0.019376,0.019227,0.019704,0.9688,69.38
81866751EE,0.263306,0.261848,0.267046,0.019375,0.019233,0.019744,0.9688,69.36
47149850B6,0.263306,0.261791,0.268236,0.019375,0.019227,0.019861,0.9688,69.36
6215832AD3,0.263304,0.262,0.266202,0.019375,0.019248,0.01966,0.9688,69.34
848967094E,0.263303,0.261819,0.266739,0.019375,0.01923,0.019713,0.9688,69.33
81991486F8,0.263302,0.261812,0.267762,0.019375,0.019229,0.019814,0.9688,69.32
023590207D,0.263298,0.261839,0.267585,0.019375,0.019232,0.019797,0.9688,69.31
5653969ACF,0.263296,0.261807,0.267156,0.019375,0.019229,0.019754,0.9688,69.28
0255593A01,0.263296,0.261823,0.26689,0.019375,0.019231,0.019728,0.9688,69.28
742561100D,0.263296,0.261854,0.266616,0.019375,0.019234,0.019701,0.9688,69.28
B1D80C823A,0.263296,0.261873,0.267023,0.019375,0.019235,0.019741,0.9688,69.28
68379517AB,0.263296,0.262026,0.266168,0.019375,0.01925,0.019657,0.9688,69.28
0636485C06,0.263295,0.26194,0.266355,0.019374,0.019242,0.019675,0.9687,69.24
3888812D2B,0.263295,0.261912,0.267573,0.019374,0.019239,0.019796,0.9687,69.24
1245303889,0.263293,0.261872,0.26694,0.019374,0.019235,0.019733,0.9687,69.23
8315583C2A,0.263292,0.26184,0.266705,0.019374,0.019232,0.01971,0.9687,69.22
B058BDF89A,0.263292,0.261768,0.267144,0.019374,0.019225,0.019753,0.9687,69.22
53879504FE,0.26329,0.261814,0.266928,0.019374,0.01923,0.019732,0.9687,69.2
9364715749,0.263289,0.261826,0.266496,0.019374,0.019231,0.019689,0.9687,69.19
8255421CE9,0.263288,0.261941,0.266947,0.019374,0.019242,0.019734,0.9687,69.18
6723183220,0.263285,0.261524,0.267528,0.019373,0.019201,0.019791,0.9686,69.17
B4E0B44B00,0.263283,0.261824,0.266452,0.019373,0.019231,0.019685,0.9686,69.16
95409923AC,0.26328,0.261671,0.270758,0.019373,0.019216,0.020112,0.9686,69.14
9128623A00,0.26328,0.261792,0.267119,0.019373,0.019227,0.019751,0.9686,69.14
A05A968750,0.26328,0.261691,0.267372,0.019373,0.019218,0.019776,0.9686,69.14
907543885A,0.26328,0.261708,0.267492,0.019373,0.019219,0.019788,0.9686,69.14
7460792852,0.263279,0.261774,0.268058,0.019373,0.019226,0.019844,0.9686,69.11
