cig,label,score_raw_final,score_calib_final
0195790304,,0.972328105629441,0.9305956100009254
0195162CC3,,0.9995992177938825,0.9391791675128506
0198997982,,0.9978033999940543,0.9386458738822917
0196691A89,,0.9955053468344048,0.9379570591083921
0192784263,,0.9809305636214448,0.9334177532869383
01809436E1,,0.994597338814343,0.9376829088137851
0197631242,,0.9917174141093796,0.9368058893483664
1344383BEF,,0.9925544868251385,0.9370619817579728
019699014A,,0.9990157518727519,0.9390063761880109
0200341E9B,,0.9958613189930399,0.9380642283613269
0200848103,,0.9666510497761712,0.9286729581170059
0198953534,,0.8848671920464592,0.8950162362466206
0200532C3A,,0.9508521478858467,0.9230608674611137
01974626CA,,0.973270839544857,0.9309102064065623
0198283C4B,,0.9597817235075233,0.9262808185836284
0207100851,,0.966735521291531,0.9287019232318527
026222179B,,0.9804761332834762,0.9332713758606975
02078123E2,,0.9897810030739355,0.9362097392456247
0212684861,,0.9812553662204719,0.93352219328204
0207347427,,0.9973662776806264,0.9385154043555697
0245981DED,,0.9860911181555371,0.9350592280323905
02021893A3,,0.9993970614465514,0.9391193515336372
0204007FE2,,0.994047919116796,0.937516476539137
02089238B4,,0.9711630751455176,0.9302050005140026
0215114DAC,,0.9818475274714316,0.9337122107325522
0212016123,,0.812804793363656,0.8544483583610492
020802212F,,0.9423040367528677,0.9198581854356769
0205617084,,0.7259236973647801,0.7891964532487781
0202062AD3,,0.9980969244599407,0.9387333379625644
02119678B1,,0.9954318014386792,0.9379348959000696
2937015572,,0.9170162290286723,0.9096600634068301
01880228A7,,0.9863495358423248,0.9351404279122154
1251697509,,0.9690543416985529,0.9294928128858895
0200319C74,,0.980621861959098,0.9333183493194634
17686521CD,,0.9968402952796438,0.9383580687539067
0209978F4F,,0.8796311041215912,0.8924414662272251
0209334BDE,,0.9997670532250632,0.9392287865233359
0215017DA0,,0.9979108640768837,0.9386779094387261
02040134D9,,0.9995346452456255,0.9391600671382422
0208292FFA,,0.9890813254551423,0.9359930480579101
0206275F7F,,0.9895467125170663,0.9361372553524887
0208616B5B,,0.9962217664224178,0.9381725687542073
02135009C3,,0.9955053468344048,0.9379570591083921
020383739C,,0.9989465506187638,0.9389858520637562
0206791952,,0.9984422885615412,0.9388360999126306
0208108825,,0.9877139318439299,0.9355675833798719
0208850C75,,0.9828993767073,0.9340484928501136
0213289BA3,,0.9945836400009624,0.93767876415307
02070227F3,,0.9380577149681368,0.9182223778095372
021249191C,,0.9730354920541253,0.9308317932955329
0214028D7A,,0.9540867521987496,0.9242418728092746
2233485A1E,,0.627463538057826,0.6921734883630987
0205445293,,0.9400474535684317,0.9189926367805581
0209871705,,0.9678585121155203,0.9290859640007564
0199547F60,,0.9828885537400259,0.9340450407734097
0214179A17,,0.9993874483252999,0.9391165057403444
02085347B1,,0.9997098033377768,0.9392118653738336
0206542BD6,,0.9684980062634427,0.9293038037283714
02056278C2,,0.9463581681541609,0.9213920277689398
1877420FFA,,0.9705230558420684,0.9299895514532487
0205844BD4,,0.9705979686751061,0.9300148010298279
0212070DAF,,0.8170969291031105,0.857190440925702
0431003AEA,,0.9947939239537438,0.9377423585277093
0204666FB5,,0.9960907047838405,0.9381331957963944
098265508F,,0.9936924601292091,0.9374085786322777
01703766B7,,0.9913138106394918,0.9366820647482951
0209028F58,,0.9980560407414479,0.9387211624693267
0183699933,,0.9966323127794272,0.9382957518285258
0208742358,,0.9455173429381409,0.9210761326499461
02192957F3,,0.9947703180316119,0.9377352226108135
021607785F,,0.996357648638833,0.9382133651744267
0219910378,,0.9972406237174029,0.9384778519985835
0218506CD7,,0.9627438234882904,0.9273212507378547
02205091C8,,0.9963934251353281,0.9382241023015107
0140860159,,0.9970143243127696,0.9384101671533911
0231106AB1,,0.8576696739990808,0.8810297566857759
0218761F45,,0.9928954237335247,0.9371660096338464
0229111C5D,,0.9826455719458077,0.9339674954616107
018198204C,,0.9981288939426645,0.9387428571507217
0144534938,,0.9996695827163827,0.9391999748697688
02208180C7,,0.9878223265830413,0.9356014062928066
0216429AD9,,0.9960619955941244,0.9381245679821644
03979438F1,,0.9949554810881752,0.9377911757091096
0212656148,,0.9989897220437378,0.938998656862251
0223557511,,0.9667381034271797,0.9287028084699669
0224089C14,1.0,0.9919911993661973,0.9368897574385653
02234393B1,,0.9970840528638277,0.9384310299734323
0218486C56,,0.9095965168437458,0.9064529802724319
0231151FD2,,0.9861910497307477,0.9350906396947781
02282158F7,,0.9482326894127427,0.9220921193041706
0209644BB0,,0.9994439738777937,0.9391332373385297
0213554654,,0.7480809491433393,0.8076497035157744
021694008D,,0.9819734864873016,0.9337525643407416
02176477FA,,0.9961085393534087,0.9381385549552191
02244917D3,,0.9969826885450372,0.938400699536515
022268664B,,0.9699192291130749,0.9297857222025391
0230275CED,,0.7429325218126058,0.8034745714403247
0226623735,,0.943204712031154,0.920201290708735
0222810C9D,,0.9804928209877946,0.9332767564498788
0204503934,,0.9929291279157851,0.9371762848558209
0208932024,1.0,0.9997691572289427,0.9392294083124886
25377200CB,,0.9443643664058208,0.9206410763175863
