CIG,confidence,cds_confirmed,esiti_found,sources
B27769C185,MEDIUM,False,respinge,sentenze
B277CB2737,MEDIUM,False,respinge,sentenze
B277F305B6,MEDIUM,False,respinge,sentenze
B27A591190,HIGH,True,"dichiara inammissibile, respinge","ordinanze, sentenze"
B27BB3A171,MEDIUM,False,respinge,sentenze
B27EACB238,MEDIUM,False,dichiara estinto,sentenze
B28162BD84,MEDIUM,False,respinge,sentenze
B281E797F4,MEDIUM,False,respinge,sentenze
B2837480F9,MEDIUM,False,dichiara improcedibile,sentenze
B28385E661,HIGH,True,respinge,"ordinanze, sentenze"
B28465A0B2,MEDIUM,False,dichiara inammissibile,sentenze
B28496EAF6,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B286400827,MEDIUM,False,respinge,sentenze
B287A21B0E,MEDIUM,False,respinge,sentenze
B287A23CB4,MEDIUM,False,respinge,sentenze
B28A732BB0,MEDIUM,False,respinge,sentenze
B28AB5666F,HIGH,True,respinge,sentenze
B28B6A9EC1,MEDIUM,False,respinge,sentenze
B28BB83FAF,MEDIUM,False,respinge,sentenze
B28BB84087,MEDIUM,False,respinge,sentenze
B28CD2F505,MEDIUM,False,respinge,sentenze
B28F992610,MEDIUM,False,"dichiara inammissibile, respinge","ordinanze, sentenze"
B28FD334B3,MEDIUM,False,respinge,sentenze
B2905DEBDE,MEDIUM,False,respinge,sentenze
B29077B0B3,MEDIUM,False,respinge,sentenze
B292674FE6,MEDIUM,False,dichiara inammissibile,sentenze
B2938B4F5B,HIGH,True,respinge,sentenze
B295150E48,HIGH,True,"dichiara improcedibile, respinge",sentenze
B29526FB20,MEDIUM,False,respinge,sentenze
B29537642B,MEDIUM,False,respinge,sentenze
B299B75DE6,MEDIUM,False,respinge,ordinanze
B29B08605C,MEDIUM,False,dichiara improcedibile,sentenze
B29C940808,HIGH,True,respinge,sentenze
B29D721C0E,MEDIUM,False,respinge,ordinanze
B29E6F8E58,HIGH,True,"dichiara improcedibile, respinge sui motivi aggiunti",sentenze
B29ECF4E97,MEDIUM,False,respinge,sentenze
B29F53B342,MEDIUM,False,respinge,sentenze
B29FC1F2F5,MEDIUM,False,respinge,sentenze
B2A1E5A26A,MEDIUM,False,respinge,sentenze
B2A2B7A72B,MEDIUM,False,respinge,sentenze
B2A570779D,HIGH,True,respinge,"ordinanze, sentenze"
B2A5709943,HIGH,True,respinge,"ordinanze, sentenze"
B2A7768FE7,MEDIUM,False,respinge,sentenze
B2A85288B5,MEDIUM,False,respinge,sentenze
B2A8636785,MEDIUM,False,respinge,sentenze
B2A8C1B4CA,MEDIUM,False,respinge,sentenze
B2ABA06951,MEDIUM,False,dichiara improcedibile,sentenze
B2AC934028,MEDIUM,False,respinge,sentenze
B2ADBB76E5,HIGH,True,respinge,"ordinanze, sentenze"
B2AE649FF2,MEDIUM,False,respinge,sentenze
B2AEBBDFF6,MEDIUM,False,respinge,sentenze
B2AF5B6AC5,MEDIUM,False,respinge,sentenze
B2B02E3A42,MEDIUM,False,respinge,sentenze
B2B0EE4230,MEDIUM,False,dichiara improcedibile,sentenze
B2B1F44588,MEDIUM,False,dichiara estinto,sentenze
B2B1F47801,MEDIUM,False,dichiara estinto,sentenze
B2B1F531EA,HIGH,True,respinge,ordinanze
B2B1F56463,HIGH,True,respinge,ordinanze
B2B1F58609,HIGH,True,respinge,ordinanze
B2B1F596DC,HIGH,True,respinge,ordinanze
B2B1F5A7AF,HIGH,True,respinge,ordinanze
B2B1F62E47,HIGH,True,respinge,ordinanze
B2B23CD39F,MEDIUM,False,respinge,sentenze
B2B23CE472,MEDIUM,False,respinge,sentenze
B2B24456A5,MEDIUM,False,respinge,sentenze
B2B2669AAD,MEDIUM,False,respinge,sentenze
B2B2669ADD,MEDIUM,False,dichiara improcedibile,sentenze
B2B266ABB0,MEDIUM,False,respinge,sentenze
B2B266BC83,MEDIUM,False,respinge,sentenze
B2B266CD56,MEDIUM,False,respinge,sentenze
B2B2F9A0A2,MEDIUM,False,respinge,sentenze
B2B3E5CE52,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E5DF25,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E5EFF8,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E5F0D0,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E601A3,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E61276,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E62349,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E6341C,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E644EF,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E655C2,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E66695,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E67768,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E6883B,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E6990E,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E6A9E1,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E6BAB4,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E6CB87,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E6DC5A,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E6ED2D,MEDIUM,False,dichiara inammissibile,sentenze
B2B3E6FE00,MEDIUM,False,dichiara inammissibile,sentenze
B2B4A79D59,MEDIUM,False,respinge,sentenze
B2B4C94A26,MEDIUM,False,respinge,sentenze
B2B530F335,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B2B5960997,MEDIUM,False,respinge,sentenze
B2B5ED6B41,MEDIUM,False,respinge,sentenze
B2B5ED7C14,MEDIUM,False,respinge,sentenze
B2B5ED8CE7,MEDIUM,False,respinge,sentenze
B2B713B93F,HIGH,True,respinge,ordinanze
B2B76A1DB4,MEDIUM,False,dichiara improcedibile,sentenze
B2B7A1CCFB,MEDIUM,False,respinge,sentenze
B2B9107697,MEDIUM,False,respinge,sentenze
B2B9231C80,MEDIUM,False,respinge,sentenze
B2B9C549F7,HIGH,True,respinge,sentenze
B2BB5351D7,HIGH,True,respinge,"ordinanze, sentenze"
B2BB8C7418,MEDIUM,False,dichiara inammissibile,sentenze
B2BC563BEA,MEDIUM,False,respinge,ordinanze
B2BCFAA717,MEDIUM,False,respinge,sentenze
B2BDA5A8E8,MEDIUM,False,respinge,sentenze
B2BEEC7405,HIGH,True,"respinge, respinge sui motivi aggiunti",sentenze
B2BEEC84D8,HIGH,True,"respinge, respinge sui motivi aggiunti",sentenze
B2BEEC95AB,HIGH,True,"respinge, respinge sui motivi aggiunti",sentenze
B2BF24341F,MEDIUM,False,respinge,sentenze
B2C0312312,MEDIUM,False,respinge,sentenze
B2C03133E5,MEDIUM,False,respinge,sentenze
B2C03144B8,MEDIUM,False,respinge,sentenze
B2C031558B,MEDIUM,False,respinge,sentenze
B2C031665E,MEDIUM,False,respinge,sentenze
B2C0317731,MEDIUM,False,respinge,sentenze
B2C0318804,MEDIUM,False,respinge,sentenze
B2C03198D7,MEDIUM,False,respinge,sentenze
B2C4411601,MEDIUM,False,respinge,sentenze
B2C4456EEF,MEDIUM,False,respinge,sentenze
B2C45A31C0,MEDIUM,False,respinge,ordinanze
B2C46BEB47,MEDIUM,False,respinge,sentenze
B2C51CB9D8,MEDIUM,False,dichiara inammissibile,sentenze
B2C5263748,MEDIUM,False,respinge,sentenze
B2C52669C1,MEDIUM,False,respinge,sentenze
B2C74CEE57,MEDIUM,False,respinge,sentenze
B2C85A758D,MEDIUM,False,dichiara inammissibile,sentenze
B2CC63F37E,HIGH,True,respinge,sentenze
B2CD319E79,MEDIUM,False,respinge,sentenze
B2CE0EB622,MEDIUM,False,respinge,sentenze
B2CFA2DE09,MEDIUM,False,respinge,sentenze
B2D06C95E0,MEDIUM,False,dichiara estinto,sentenze
B2D11FC3CD,MEDIUM,False,respinge,sentenze
B2D11FD4A0,MEDIUM,False,respinge,sentenze
B2D21A936F,MEDIUM,False,respinge,sentenze
B2D245363C,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B2D2823BA6,HIGH,True,respinge,ordinanze
B2D2996DCE,MEDIUM,False,dichiara estinto,sentenze
B2D2997EA1,MEDIUM,False,dichiara estinto,sentenze
B2D2998F74,MEDIUM,False,dichiara estinto,sentenze
B2D299904C,MEDIUM,False,dichiara estinto,sentenze
B2D299A11F,MEDIUM,False,dichiara estinto,sentenze
B2D29FF477,MEDIUM,False,respinge,sentenze
B2D3D2E925,MEDIUM,False,respinge,sentenze
B2D46A7A51,MEDIUM,False,respinge,sentenze
B2D56DCA2E,MEDIUM,False,respinge,sentenze
B2D588AD06,MEDIUM,False,dichiara improcedibile,sentenze
B2D5A12087,MEDIUM,False,respinge,ordinanze
B2D6153CF5,HIGH,True,respinge,"ordinanze, sentenze"
B2DA6E6711,MEDIUM,False,respinge,sentenze
B2DF110ACE,MEDIUM,False,dichiara inammissibile,sentenze
B2DF11816B,MEDIUM,False,respinge,sentenze
B2E1341205,MEDIUM,False,dichiara irricevibile,sentenze
B2E4D63B06,MEDIUM,False,respinge,sentenze
B2E5FD970C,MEDIUM,False,dichiara inammissibile,sentenze
B2E5FDA7DF,MEDIUM,False,dichiara inammissibile,sentenze
B2E77EE691,MEDIUM,False,dichiara improcedibile,sentenze
B2E83CAFF1,MEDIUM,False,respinge,sentenze
B2E8689417,MEDIUM,False,respinge,sentenze
B2EC7C6A2F,HIGH,True,respinge,ordinanze
B2ED826D87,MEDIUM,False,respinge,sentenze
B2EEF802BE,MEDIUM,False,respinge,sentenze
B2EF0B1E6C,MEDIUM,False,dichiara inammissibile,sentenze
B2EF819B0E,MEDIUM,False,respinge,sentenze
B2EFBE907D,MEDIUM,False,respinge,sentenze
B2F0661417,MEDIUM,False,dichiara estinto,sentenze
B2F06635BD,MEDIUM,False,dichiara estinto,sentenze
B2F7330EC0,HIGH,True,"dichiara irricevibile, respinge","ordinanze, sentenze"
B2FBCFB41C,MEDIUM,False,respinge,sentenze
B2FC3B0D03,MEDIUM,False,dichiara estinto,sentenze
B2FD774CA8,MEDIUM,False,respinge,sentenze
B2FDB88A32,MEDIUM,False,respinge,sentenze
B2FE73E43B,MEDIUM,False,respinge,sentenze
B2FEF572ED,MEDIUM,False,respinge,"ordinanze, sentenze"
B3022D510F,MEDIUM,False,respinge,sentenze
B302A934A7,MEDIUM,False,respinge,sentenze
B30389DA82,MEDIUM,False,respinge,sentenze
B303F2C412,MEDIUM,False,respinge,ordinanze
B304296551,MEDIUM,False,dichiara improcedibile,sentenze
B30AEF5391,MEDIUM,False,respinge,sentenze
B30B619813,MEDIUM,False,dichiara irricevibile,sentenze
B30B929F0B,MEDIUM,False,respinge,sentenze
B30EE398EC,MEDIUM,False,respinge,sentenze
B30EE3A9BF,MEDIUM,False,respinge,sentenze
B30EE3BA92,MEDIUM,False,respinge,sentenze
B30FE33819,MEDIUM,False,respinge,sentenze
B313A48CE5,MEDIUM,False,respinge,ordinanze
B313C0A043,MEDIUM,False,dichiara inammissibile,sentenze
B31485BA30,MEDIUM,False,respinge,sentenze
B314A2C9EB,MEDIUM,False,respinge,sentenze
B31896DCCD,HIGH,True,"dichiara improcedibile, respinge",sentenze
B318B33377,MEDIUM,False,respinge,sentenze
B318E3C4AA,MEDIUM,False,respinge,sentenze
B31A83753E,MEDIUM,False,respinge,sentenze
B31D58F079,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B31DAC3BA9,MEDIUM,False,dichiara improcedibile,sentenze
B31EDC0717,MEDIUM,False,respinge,sentenze
B31EDC17EA,MEDIUM,False,respinge,sentenze
B31EDC28BD,MEDIUM,False,respinge,sentenze
B32210BB21,MEDIUM,False,dichiara improcedibile,sentenze
B323C900DC,MEDIUM,False,respinge,sentenze
B323C93355,MEDIUM,False,respinge,sentenze
B323D67248,HIGH,True,respinge,ordinanze
B324C11C2B,MEDIUM,False,respinge,sentenze
B325B61F0D,MEDIUM,False,respinge,ordinanze
B32AE35927,MEDIUM,False,respinge,sentenze
B32C167053,MEDIUM,False,respinge,sentenze
B32EDC5D3A,MEDIUM,False,dichiara improcedibile,sentenze
B331FF1471,MEDIUM,False,respinge,sentenze
B334B5530E,MEDIUM,False,respinge,sentenze
B3353CBE7B,MEDIUM,False,respinge,ordinanze
B33685732F,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B33E738759,MEDIUM,False,respinge,sentenze
B33ED0B5C3,MEDIUM,False,respinge,ordinanze
B33FEAE3A9,MEDIUM,False,respinge,sentenze
B33FF6AECA,HIGH,True,respinge,sentenze
B3417EB771,MEDIUM,False,dichiara irricevibile,sentenze
B3434A8E9F,MEDIUM,False,respinge,sentenze
B3434A9F72,MEDIUM,False,respinge,sentenze
B3434AA04A,MEDIUM,False,respinge,sentenze
B3436388B8,MEDIUM,False,respinge,sentenze
B34380FD65,MEDIUM,False,respinge,sentenze
B34A2E78FC,MEDIUM,False,respinge,sentenze
B34C403B99,MEDIUM,False,respinge,sentenze
B35255AF67,MEDIUM,False,dichiara inammissibile,sentenze
B35279AABD,MEDIUM,False,dichiara irricevibile,sentenze
B352E21DB0,HIGH,True,respinge,sentenze
B352FD557F,MEDIUM,False,respinge,sentenze
B353C6DA05,MEDIUM,False,respinge,sentenze
B3554640CB,MEDIUM,False,respinge,sentenze
B3566E1296,MEDIUM,False,respinge,sentenze
B3566E2369,MEDIUM,False,respinge,sentenze
B3566E343C,MEDIUM,False,respinge,sentenze
B3569504B3,MEDIUM,False,respinge,sentenze
B35AD16260,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B35F2D1D79,MEDIUM,False,respinge,sentenze
B35FF74B15,MEDIUM,False,respinge,sentenze
B363E942BF,MEDIUM,False,respinge,sentenze
B3641EF79C,MEDIUM,False,dichiara estinto,sentenze
B364B3B3A7,MEDIUM,False,respinge,sentenze
B366212CBD,MEDIUM,False,dichiara inammissibile,sentenze
B366CE9EBD,HIGH,True,respinge,sentenze
B36A427519,MEDIUM,False,respinge,ordinanze
B36A4285EC,MEDIUM,False,respinge,ordinanze
B36A4296BF,MEDIUM,False,respinge,sentenze
B36C98AF53,MEDIUM,False,dichiara inammissibile,sentenze
B36F6906E4,MEDIUM,False,dichiara improcedibile,sentenze
B37100DF7B,MEDIUM,False,respinge,sentenze
B3723CBA2E,MEDIUM,False,respinge,sentenze
B3723CCB01,MEDIUM,False,respinge,sentenze
B3723CDBD4,MEDIUM,False,respinge,sentenze
B3723CECA7,MEDIUM,False,respinge,sentenze
B37266609E,MEDIUM,False,dichiara inammissibile,sentenze
B372669317,MEDIUM,False,respinge,sentenze
B3726827B7,MEDIUM,False,respinge,sentenze
B3727CFA83,MEDIUM,False,dichiara irricevibile,sentenze
B37309EF64,MEDIUM,False,respinge,sentenze
B37386D109,MEDIUM,False,respinge,ordinanze
B3744FBD4C,HIGH,True,"dichiara improcedibile, respinge","ordinanze, sentenze"
B374AF3A3F,HIGH,True,respinge,"ordinanze, sentenze"
B3758D6FEB,HIGH,True,"respinge, respinge sui motivi aggiunti",sentenze
B375A45EC7,MEDIUM,False,respinge,sentenze
B37C89FF6A,MEDIUM,False,respinge,sentenze
B384D7D4AB,MEDIUM,False,"dichiara improcedibile, respinge","ordinanze, sentenze"
B3A417395A,MEDIUM,False,dichiara inammissibile,sentenze
B3BA414F7F,HIGH,True,respinge,sentenze
B3BA415057,HIGH,True,respinge,sentenze
B3BA472D12,HIGH,True,respinge,sentenze
B3E818C690,HIGH,True,respinge,sentenze
B3E9E64409,MEDIUM,False,respinge,sentenze
B3EE6B1E22,MEDIUM,False,respinge,sentenze
B3EE6B2EF5,MEDIUM,False,respinge,sentenze
B3F015AE4D,MEDIUM,False,respinge,sentenze
B3F21A761B,MEDIUM,False,respinge,sentenze
B3F58A57A3,MEDIUM,False,respinge,sentenze
B3F58A6876,MEDIUM,False,respinge,sentenze
B3F58A7949,MEDIUM,False,respinge,sentenze
B3F6F420E1,MEDIUM,False,respinge,sentenze
B3FC8B3015,MEDIUM,False,respinge,sentenze
B3FCEEA104,MEDIUM,False,respinge,ordinanze
B402831D8B,MEDIUM,False,dichiara estinto,sentenze
B4035C9557,MEDIUM,False,respinge,sentenze
B403743D44,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B404CA41BE,HIGH,True,respinge,"ordinanze, sentenze"
B405B12A1E,MEDIUM,False,dichiara estinto,sentenze
B40A0D8E4D,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B40B3B81CF,MEDIUM,False,respinge,sentenze
B40CF2213F,MEDIUM,False,respinge,sentenze
B40FF438D9,MEDIUM,False,respinge,sentenze
B412FFEF89,MEDIUM,False,respinge,sentenze
B41F3487E6,MEDIUM,False,dichiara estinto,sentenze
B41F3F135E,MEDIUM,False,dichiara estinto,sentenze
B41F3F3504,MEDIUM,False,dichiara estinto,sentenze
B428AA616B,HIGH,True,respinge,ordinanze
B42B75E899,MEDIUM,False,respinge,sentenze
B42D5A3348,MEDIUM,False,dichiara improcedibile,sentenze
B42DF26CB2,MEDIUM,False,dichiara inammissibile,sentenze
B435200401,MEDIUM,False,respinge,sentenze
B437BF42EF,MEDIUM,False,dichiara improcedibile,sentenze
B438194741,HIGH,True,"dichiara improcedibile, respinge","ordinanze, sentenze"
B4384EDA78,MEDIUM,False,respinge,ordinanze
B4387A8B4D,HIGH,True,respinge,ordinanze
B43A7AD7AF,MEDIUM,False,dichiara irricevibile,sentenze
B43E9EF52C,HIGH,True,"dichiara improcedibile, respinge",sentenze
B43F9A081A,MEDIUM,False,respinge,sentenze
B443384DF2,MEDIUM,False,respinge,sentenze
B446DE17A8,MEDIUM,False,respinge,sentenze
B44C76FEC8,MEDIUM,False,dichiara inammissibile,sentenze
B44F625AD7,MEDIUM,False,dichiara inammissibile,sentenze
B44FF90079,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B450B94950,MEDIUM,False,respinge,sentenze
B450DCCF94,MEDIUM,False,respinge,sentenze
B4514B536B,MEDIUM,False,respinge,sentenze
B4514C0C7C,MEDIUM,False,respinge,sentenze
B4514C1D4F,MEDIUM,False,respinge,sentenze
B45226A323,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B455049DC1,MEDIUM,False,respinge,sentenze
B4559B9782,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B4559BB928,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B4559BDACE,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B4559BEBA1,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B4559BFC74,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B4559C0D47,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B4559C1E1A,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B4559C3FC0,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B4559C4098,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B4559C516B,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B4559C7311,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B4559C94B7,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B458C69BA3,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B45A18BC1C,MEDIUM,False,respinge,sentenze
B45A18CCEF,MEDIUM,False,respinge,sentenze
B45A18DDC2,MEDIUM,False,respinge,sentenze
B45C7C57C7,MEDIUM,False,dichiara irricevibile,sentenze
B45EE58CE1,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B46049DD7E,HIGH,True,respinge,"ordinanze, sentenze"
B463CFE3FE,MEDIUM,False,respinge,sentenze
B4643257B8,MEDIUM,False,dichiara inammissibile,sentenze
B464B5E0D4,MEDIUM,False,"dichiara improcedibile, respinge","ordinanze, sentenze"
B464BEC601,MEDIUM,False,dichiara inammissibile,sentenze
B4658D3BB8,MEDIUM,False,dichiara estinto,sentenze
B4658D4C8B,MEDIUM,False,dichiara estinto,sentenze
B4658D5D5E,MEDIUM,False,dichiara estinto,sentenze
B4658D6E31,MEDIUM,False,dichiara estinto,sentenze
B465B94184,MEDIUM,False,dichiara irricevibile,sentenze
B467D518FC,MEDIUM,False,dichiara inammissibile,sentenze
B4698C4FD7,MEDIUM,False,dichiara improcedibile,sentenze
B4698C50AF,MEDIUM,False,dichiara improcedibile,sentenze
B4698C6182,MEDIUM,False,dichiara improcedibile,sentenze
B46B58170A,MEDIUM,False,dichiara improcedibile,sentenze
B46DCFFE11,MEDIUM,False,dichiara inammissibile,sentenze
B46DE98F95,MEDIUM,False,dichiara inammissibile,sentenze
B47032051C,MEDIUM,False,respinge,sentenze
B470E9BE70,MEDIUM,False,dichiara improcedibile,sentenze
B470E9CF43,MEDIUM,False,dichiara improcedibile,sentenze
B47FA79341,MEDIUM,False,dichiara inammissibile,sentenze
B4815B0899,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B486BD2CD4,MEDIUM,False,respinge,sentenze
B48B8706D2,MEDIUM,False,respinge,sentenze
B48B9EE210,HIGH,True,respinge,ordinanze
B48D98DA42,MEDIUM,False,respinge,sentenze
B48FE3CFF3,MEDIUM,False,respinge,sentenze
B492589E8D,MEDIUM,False,respinge,sentenze
B496DB1A22,MEDIUM,False,dichiara improcedibile,sentenze
B49CDD509C,MEDIUM,False,respinge,sentenze
B49CE96FDC,MEDIUM,False,respinge,sentenze
B49CE970B4,MEDIUM,False,respinge,sentenze
B4A0769470,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B4A12FD269,MEDIUM,False,"dichiara estinto, respinge sui motivi aggiunti",sentenze
B4A12FE33C,MEDIUM,False,"respinge, respinge sui motivi aggiunti",sentenze
B4A12FF40F,MEDIUM,False,dichiara improcedibile,sentenze
B4A6902EB3,MEDIUM,False,respinge,sentenze
B4A8E31E07,MEDIUM,False,respinge,ordinanze
B4A8E32EDA,MEDIUM,False,respinge,ordinanze
B4A8E33FAD,MEDIUM,False,respinge,ordinanze
B4A98CBDB1,MEDIUM,False,respinge,ordinanze
B4AAAF2886,MEDIUM,False,respinge,sentenze
B4AC2C1E45,MEDIUM,False,respinge,sentenze
B4AD8951A6,MEDIUM,False,respinge,sentenze
B4B43A6C42,MEDIUM,False,respinge,sentenze
B4B6F1C9BA,MEDIUM,False,respinge,sentenze
B4B6F1DA8D,MEDIUM,False,respinge,sentenze
B4B6F33CB4,MEDIUM,False,respinge,sentenze
B4B7899E32,MEDIUM,False,respinge,sentenze
B4B8A2F161,HIGH,True,respinge,sentenze
B4B9206999,HIGH,True,respinge,ordinanze
B4BC198B33,MEDIUM,False,respinge,sentenze
B4BE7AA5DC,MEDIUM,False,dichiara inammissibile,sentenze
B4C59682CC,MEDIUM,False,respinge,sentenze
B4C6D807C1,MEDIUM,False,dichiara inammissibile,sentenze
B4C6D904F6,MEDIUM,False,dichiara inammissibile,sentenze
B4C9A6868E,MEDIUM,False,respinge,sentenze
B4CA761B20,MEDIUM,False,respinge,sentenze
B4CEB07E63,HIGH,True,respinge,ordinanze
B4CFF846B5,MEDIUM,False,dichiara improcedibile,sentenze
B4D1DCA237,MEDIUM,False,dichiara improcedibile,sentenze
B4D1E0D97F,MEDIUM,False,dichiara improcedibile,sentenze
B4D1EA2476,MEDIUM,False,dichiara improcedibile,sentenze
B4D1EA3549,MEDIUM,False,dichiara improcedibile,sentenze
B4D1EA461C,MEDIUM,False,dichiara improcedibile,sentenze
B4D1EA56EF,MEDIUM,False,dichiara improcedibile,sentenze
B4D1EA67C2,MEDIUM,False,dichiara improcedibile,sentenze
B4D1EA7895,MEDIUM,False,dichiara improcedibile,sentenze
B4D1ED3CE3,MEDIUM,False,dichiara improcedibile,sentenze
B4D1ED4DB6,MEDIUM,False,dichiara improcedibile,sentenze
B4D22CE5CD,MEDIUM,False,respinge,sentenze
B4D2435E0C,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B4D29272CC,MEDIUM,False,dichiara improcedibile,sentenze
B4D477119A,HIGH,True,respinge,ordinanze
B4D7FF54F8,MEDIUM,False,respinge,sentenze
B4DB24CFA5,MEDIUM,False,dichiara inammissibile,sentenze
B4DB24D07D,MEDIUM,False,dichiara inammissibile,sentenze
B4DB24E150,MEDIUM,False,dichiara inammissibile,sentenze
B4DF5D6BCF,HIGH,True,"dichiara estinto, dichiara inammissibile, respinge",sentenze
B4E06BEF62,HIGH,True,respinge,ordinanze
B4E0F1D7DA,MEDIUM,False,respinge,sentenze
B4E129EC13,MEDIUM,False,respinge,sentenze
B4E1755023,MEDIUM,False,respinge,sentenze
B4E446C5B7,MEDIUM,False,respinge,ordinanze
B4E6677D8D,MEDIUM,False,respinge,sentenze
B4E69FD5EA,MEDIUM,False,respinge,sentenze
B4E74D47EA,MEDIUM,False,dichiara inammissibile,sentenze
B4E74D58BD,MEDIUM,False,dichiara inammissibile,sentenze
B4E74D6990,MEDIUM,False,dichiara inammissibile,sentenze
B4E74D7A63,MEDIUM,False,dichiara inammissibile,sentenze
B4E75DA022,MEDIUM,False,respinge,sentenze
B4E75E4860,MEDIUM,False,respinge,sentenze
B4EC4E7C38,MEDIUM,False,dichiara inammissibile,sentenze
B4EF11A5A9,MEDIUM,False,dichiara improcedibile,sentenze
B4EF94C8FB,MEDIUM,False,respinge,sentenze
B4F224157B,MEDIUM,False,respinge,sentenze
B4F3D3B87D,MEDIUM,False,respinge,sentenze
B4F568CCC6,MEDIUM,False,respinge,sentenze
B4F57D8EBF,MEDIUM,False,respinge,sentenze
B4F57D9F92,MEDIUM,False,respinge,sentenze
B4F57DA06A,MEDIUM,False,respinge,sentenze
B4F5A45F36,MEDIUM,False,respinge,sentenze
B4F8776A42,MEDIUM,False,respinge,sentenze
B4F9C46711,MEDIUM,False,respinge,sentenze
B4FAB6B678,MEDIUM,False,respinge,sentenze
B4FAE9A707,MEDIUM,False,respinge,sentenze
B4FAEB5D4D,MEDIUM,False,respinge,sentenze
B4FB355E5E,MEDIUM,False,dichiara inammissibile,sentenze
B4FD0B5C12,MEDIUM,False,respinge,sentenze
B4FE8CEEE3,MEDIUM,False,respinge,sentenze
B4FE8CFFB6,MEDIUM,False,respinge,sentenze
B50052FA29,MEDIUM,False,respinge,sentenze
B500530AFC,MEDIUM,False,respinge,sentenze
B500A2A654,MEDIUM,False,respinge,ordinanze
B500AB268F,MEDIUM,False,respinge,sentenze
B50151F118,MEDIUM,False,dichiara estinto,sentenze
B50178D262,MEDIUM,False,respinge,ordinanze
B5018870B1,HIGH,True,respinge,ordinanze
B504FFD53F,MEDIUM,False,respinge,sentenze
B5069E77CB,MEDIUM,False,respinge,sentenze
B506A7B1EF,MEDIUM,False,respinge,ordinanze
B506CAD1B6,MEDIUM,False,dichiara estinto,sentenze
B506FD4BA8,HIGH,True,respinge,sentenze
B50AEA5221,MEDIUM,False,respinge,sentenze
B50E7165D1,HIGH,True,respinge,"ordinanze, sentenze"
B50EDC59C6,MEDIUM,False,respinge,sentenze
B513CCB01C,MEDIUM,False,respinge,sentenze
B515037720,MEDIUM,False,"dichiara irricevibile, respinge",sentenze
B5154D568B,MEDIUM,False,respinge,sentenze
B519A67FCF,MEDIUM,False,respinge,sentenze
B51B31C361,MEDIUM,False,respinge,sentenze
B51B321780,MEDIUM,False,respinge,sentenze
B51E79B597,MEDIUM,False,"dichiara improcedibile, respinge",sentenze
B525731AFE,MEDIUM,False,respinge,sentenze
B52A277B1E,MEDIUM,False,dichiara improcedibile,sentenze
B5357F6F93,MEDIUM,False,dichiara improcedibile,sentenze
B53669C627,MEDIUM,False,respinge,sentenze
B53669C62F,HIGH,True,"dichiara improcedibile, respinge",sentenze
B53A277B1E,MEDIUM,False,dichiara improcedibile,sentenze
B53D240A1C,MEDIUM,False,respinge,sentenze
B53D241AEF,MEDIUM,False,respinge,sentenze
B5412EA6E8,HIGH,True,respinge,ordinanze
