cig,label,score_raw_final,score_calib_final,rank_pct_global,rank_pct_within_U
8665998FC4,,0.0160709843122578,0.349924700154214,71.47,74.27
86924092D4,,0.0072257097435849,0.3434670823036559,17.56,18.27
8653139C30,,0.0072257097435849,0.3434670823036559,17.56,18.27
86371609E7,,0.0072257097435849,0.3434670823036559,17.56,18.27
8648145305,,0.0114072940185768,0.3465128692836192,60.42,62.81
8680253361,,0.0118365149582057,0.3468262237147443,61.38,63.8
8667791768,,0.0293894509325332,0.3597521045244625,84.75,87.71
86858405EA,,0.0072257097435849,0.3434670823036559,17.56,18.27
86404504E7,,0.0255590849244665,0.3569132622027038,82.96,85.92
865776882A,,0.0123816929471327,0.3472244245361137,62.86,65.33
8656047BF2,,0.0103824963739643,0.3457652502266857,56.72,58.97
867122593B,,0.0072257097435849,0.3434670823036559,17.56,18.27
8660298FFA,,0.0159849377383797,0.3498616102113501,71.24,74.02
8636624F93,,0.0082814465682868,0.3442348585064532,45.25,47.05
8663010DFE,,0.0178396541951471,0.351222662126614,75.56,78.48
8666444FD1,,0.0087781723882199,0.3445963803216998,47.12,49.0
85987698A6,,0.0072257097435849,0.3434670823036559,17.56,18.27
865879687F,,0.0091132309981481,0.3448403408420042,50.19,52.2
8679385714,,0.0072257097435849,0.3434670823036559,17.56,18.27
8667209720,,0.0090605036040916,0.3448019439179133,48.27,50.2
8668825CAF,,0.0072257097435849,0.3434670823036559,17.56,18.27
8664429101,,0.0072257097435849,0.3434670823036559,17.56,18.27
86722452F8,,0.0406664003633485,0.3681664649447697,89.14,91.99
8636717C53,,0.0391738593771016,0.3670480490427362,88.69,91.57
87041267FF,,0.0584488957016791,0.3815978383823336,92.79,95.44
8770288E99,,0.0072257097435849,0.3434670823036559,17.56,18.27
87242441E7,,0.0091132309981481,0.3448403408420042,50.19,52.2
86808911E0,,0.0487693611230729,0.3742628195463166,90.98,93.78
87368661E8,,0.0072257097435849,0.3434670823036559,17.56,18.27
8755287365,,0.0095778225394161,0.3451787512577577,52.75,54.85
8546922727,,0.0148550294024073,0.3490336417626583,68.67,71.36
872600819A,,0.0091132309981481,0.3448403408420042,50.19,52.2
8562667856,,0.0074323931903345,0.3436173269360658,39.2,40.76
8645733C90,,0.0305844447523325,0.3606397870456257,85.27,88.23
8704889DA3,,0.0692173784565157,0.3898218279103621,94.37,96.77
8716613898,,0.0078152298945278,0.3438957055457086,43.9,45.65
8728427DCF,,0.0072257097435849,0.3434670823036559,17.56,18.27
8669478790,,0.017396011750382,0.3508968815430919,74.84,77.75
86931359EF,,0.0213079412048697,0.3537742939506554,79.92,82.88
8767193489,,0.0072257097435849,0.3434670823036559,17.56,18.27
8683752AD6,,0.0082814465682868,0.3442348585064532,45.25,47.05
8671533767,,0.0142269338424573,0.3485737823741011,67.12,69.75
8725197457,,0.0091132309981481,0.3448403408420042,50.19,52.2
8685522F7B,,0.0072257097435849,0.3434670823036559,17.56,18.27
8713193254,,0.0112773887921236,0.3464180576822201,59.9,62.26
8715008C1A,,0.0072257097435849,0.3434670823036559,17.56,18.27
86879291D1,,0.035408328637572,0.3642327752294749,87.29,90.21
8669640D3E,,0.0072257097435849,0.3434670823036559,17.56,18.27
8731989945,,0.0072257097435849,0.3434670823036559,17.56,18.27
8714298234,,0.0111762626827458,0.3463442590202226,59.53,61.88
8675049CE4,,0.0073850526641596,0.3435829108684273,38.06,39.59
87008898BD,,0.0072257097435849,0.3434670823036559,17.56,18.27
87247947C5,,0.0091132309981481,0.3448403408420042,50.19,52.2
8736631FF6,,0.0072257097435849,0.3434670823036559,17.56,18.27
87271911D8,,0.0093754893570692,0.3450313516149217,51.74,53.8
8677942049,,0.0072257097435849,0.3434670823036559,17.56,18.27
8725962BA1,,0.0110562733994212,0.3462567041950471,59.28,61.62
868492747C,,0.0099160440149058,0.3454252119307706,54.77,56.95
8715530ADF,,0.0173253361340657,0.3508449950376282,74.67,77.57
87180434AC,,0.0072257097435849,0.3434670823036559,17.56,18.27
8728404AD5,,0.0072257097435849,0.3434670823036559,17.56,18.27
8716504EA3,,0.0072257097435849,0.3434670823036559,17.56,18.27
8724394DAC,,0.0091132309981481,0.3448403408420042,50.19,52.2
8685935450,,0.0098865720669648,0.3454037325311868,54.6,56.77
8691240E20,,0.0090792411006152,0.3448155886278871,49.3,51.28
87274843A2,,0.0091132309981481,0.3448403408420042,50.19,52.2
8726663E1C,,0.0091132309981481,0.3448403408420042,50.19,52.2
8737966DA4,,0.0072257097435849,0.3434670823036559,17.56,18.27
871629522E,,0.0083261190927374,0.3442673642254136,45.79,47.62
87157418FF,,0.0072257097435849,0.3434670823036559,17.56,18.27
8731925476,,0.0072257097435849,0.3434670823036559,17.56,18.27
8729418F9B,,0.0301093617642658,0.3602867645885088,85.04,88.02
87272209C4,,0.0091132309981481,0.3448403408420042,50.19,52.2
87044302DF,,0.0072257097435849,0.3434670823036559,17.56,18.27
8646745FB0,,0.0135332160856774,0.3480662053896268,65.64,68.23
871519459A,,0.0160527912298207,0.3499113604224674,71.44,74.23
870100152B,,0.0113558037932229,0.3464752875765261,60.29,62.67
8697441B5B,,0.0082814465682868,0.3442348585064532,45.25,47.05
869831194E,,0.0077123159972303,0.3438208614523065,43.01,44.73
8688644FD6,,0.0072257097435849,0.3434670823036559,17.56,18.27
8726404862,,0.0072257097435849,0.3434670823036559,17.56,18.27
87306074D0,,0.0072257097435849,0.3434670823036559,17.56,18.27
8721416429,,0.0072764028702185,0.3435039298165525,36.28,37.73
8729547A11,,0.0072257097435849,0.3434670823036559,17.56,18.27
87128864FB,,0.037051104282663,0.3654598558573262,88.01,90.89
8728719EC6,,0.0072257097435849,0.3434670823036559,17.56,18.27
8763537B80,,0.0091132309981481,0.3448403408420042,50.19,52.2
8791009A1D,,0.0072257097435849,0.3434670823036559,17.56,18.27
8691957DD0,,0.0072257097435849,0.3434670823036559,17.56,18.27
8707127481,,0.0072257097435849,0.3434670823036559,17.56,18.27
87302920DF,,0.0072257097435849,0.3434670823036559,17.56,18.27
8746091E9A,,0.0074039040408717,0.3435966154253954,38.24,39.78
86999745A9,,0.0072257097435849,0.3434670823036559,17.56,18.27
86994369AF,,0.0072257097435849,0.3434670823036559,17.56,18.27
A04D4CB316,,0.0072257097435849,0.3434670823036559,17.56,18.27
8704535983,,0.0075819548880523,0.3437260675175366,41.09,42.72
8670898B61,,0.015971105685229,0.3498514689444953,71.14,73.92
8691416F5D,,0.0498308114965857,0.3750644259110041,91.18,93.97
86606198E2,,0.1003753455700665,0.4139576367522806,96.72,98.55
8754210A9E,,0.0072257097435849,0.3434670823036559,17.56,18.27
902773636C,,0.0096937817501453,0.345263240917732,53.55,55.68
86309651A3,,0.0190449894245483,0.352108477025381,77.52,80.47
8694615F43,,0.0193375026236012,0.3523236021545904,77.86,80.81
8712581948,,0.0077123159972303,0.3438208614523065,43.01,44.73
8517228EE1,,0.0817969357722029,0.3995086060006463,95.56,97.62
8680204AEF,,0.0129405478840552,0.3476328370511954,64.42,66.95
8642337A19,,0.0073453316817433,0.3435540353969554,37.65,39.16
87406959B0,,0.0072257097435849,0.3434670823036559,17.56,18.27
87398310B4,,0.0072257097435849,0.3434670823036559,17.56,18.27
8771665EEF,,0.0072257097435849,0.3434670823036559,17.56,18.27
8777147AD4,,0.0072257097435849,0.3434670823036559,17.56,18.27
87431779E6,,0.0072257097435849,0.3434670823036559,17.56,18.27
A01B45FBA5,,0.0179779696549402,0.3513242598775868,75.82,78.75
8756025469,,0.0156952191807744,0.3496492251999107,70.53,73.28
8740101F7F,,0.0072257097435849,0.3434670823036559,17.56,18.27
8772286F66,,0.1067841805321927,0.4189779118682011,97.01,98.78
874105746D,,0.0091132309981481,0.3448403408420042,50.19,52.2
8748863E21,,0.0072257097435849,0.3434670823036559,17.56,18.27
873186856C,,0.0072257097435849,0.3434670823036559,17.56,18.27
8784244B75,,0.0072257097435849,0.3434670823036559,17.56,18.27
87640166CA,,0.0082814465682868,0.3442348585064532,45.25,47.05
88003148D8,,0.0072257097435849,0.3434670823036559,17.56,18.27
8739571A22,,0.0178685616263498,0.3512438945756208,75.63,78.55
95463866F0,,0.0072764028702185,0.3435039298165525,36.28,37.73
876199857C,,0.0413310293609925,0.3686649533509535,89.34,92.19
8695042FA2,,0.0157499046343876,0.349689309095939,70.7,73.47
874780443A,,0.0072257097435849,0.3434670823036559,17.56,18.27
8739922BC9,,0.0072257097435849,0.3434670823036559,17.56,18.27
8730852EFB,,0.0145920250973697,0.3488410492258949,68.28,70.95
86939656E0,,0.0271365628850728,0.358081192865493,83.74,86.71
8772225D10,,0.1032260368194212,0.4161885459805626,96.86,98.68
87771930CD,,0.0209449418654197,0.3535068404074229,79.65,82.62
8751362C5F,,0.0072257097435849,0.3434670823036559,17.56,18.27
8776451C78,,0.0072257097435849,0.3434670823036559,17.56,18.27
857978568F,,0.0072257097435849,0.3434670823036559,17.56,18.27
8729827124,,0.0158175518611863,0.3497388967823126,70.88,73.65
8653356F42,,0.0072257097435849,0.3434670823036559,17.56,18.27
8802935BC2,,0.0072269424141102,0.3434679782773843,35.3,36.72
873952000F,,0.0072257097435849,0.3434670823036559,17.56,18.27
8950736D00,,0.0072257097435849,0.3434670823036559,17.56,18.27
87431947EE,,0.0072257097435849,0.3434670823036559,17.56,18.27
8744440C28,,0.0105113631293347,0.3458592204007472,57.53,59.82
87786757C7,,0.0072257097435849,0.3434670823036559,17.56,18.27
876060364B,,0.0072257097435849,0.3434670823036559,17.56,18.27
87596156F8,,0.0072257097435849,0.3434670823036559,17.56,18.27
86431519D5,,0.0142732240487087,0.3486076640783401,67.22,69.86
8755515F88,,0.0137619434236961,0.3482335217567777,66.04,68.63
8767782A96,,0.0072257097435849,0.3434670823036559,17.56,18.27
8758062565,,0.0090807838363926,0.3448167120648293,49.42,51.4
8748965251,,0.0355321729321125,0.364325220151668,87.31,90.23
88031973FA,,0.0072257097435849,0.3434670823036559,17.56,18.27
879259461A,,0.0072257097435849,0.3434670823036559,17.56,18.27
87346415C6,,0.0181567264516071,0.3514555832177805,76.16,79.11
87475377E3,,0.0072257097435849,0.3434670823036559,17.56,18.27
87398711B6,,0.0072257097435849,0.3434670823036559,17.56,18.27
87481165B2,,0.0072257097435849,0.3434670823036559,17.56,18.27
8754229A4C,,0.0439962482778066,0.3706667438254018,90.02,92.85
8714968B18,,0.2534043073655346,0.5363448384014179,98.94,99.86
87711348BF,,0.0072257097435849,0.3434670823036559,17.56,18.27
8753233461,,0.0096117311312367,0.3452034565665851,52.91,55.02
8741909385,,0.0072257097435849,0.3434670823036559,17.56,18.27
87879795AF,,0.0072257097435849,0.3434670823036559,17.56,18.27
8749538B29,,0.0072257097435849,0.3434670823036559,17.56,18.27
877444229A,,0.0152518502768006,0.3493243186635533,69.66,72.38
8748598375,,0.0072257097435849,0.3434670823036559,17.56,18.27
8740468E5B,,0.0072257097435849,0.3434670823036559,17.56,18.27
8738225363,,0.0540145866131818,0.3782306493938861,91.94,94.68
8765519F18,,0.0074039040408717,0.3435966154253954,38.24,39.78
87027096A7,,0.008931839152726,0.3447082569277999,47.93,49.84
8750896BD1,,0.0090719988065004,0.3448103147338611,48.76,50.7
8747446CC9,,0.0072257097435849,0.3434670823036559,17.56,18.27
8766764284,,0.0072257097435849,0.3434670823036559,17.56,18.27
8746957941,,0.0072257097435849,0.3434670823036559,17.56,18.27
8802181D89,,0.008931839152726,0.3447082569277999,47.93,49.84
8739101648,,0.0072257097435849,0.3434670823036559,17.56,18.27
8748087DC1,,0.0091132309981481,0.3448403408420042,50.19,52.2
8745252A3E,,0.0169015417617184,0.3505339403852912,73.75,76.62
8768887A76,,0.0072257097435849,0.3434670823036559,17.56,18.27
87500544FC,,0.0174609570047287,0.3509445642110947,74.93,77.84
8768714BB2,1.0,0.075937273498759,0.3949861384272896,95.15,
87372563BE,,0.0088993845686656,0.3446846270355652,47.65,49.55
870479828E,,0.0229719407714532,0.3550014782439998,81.31,84.27
8772012D4A,,0.0072257097435849,0.3434670823036559,17.56,18.27
8631192CF3,,0.1034209048107113,0.4163411733643286,96.87,98.68
8787894F87,,0.014711929102607,0.3489288462961027,68.45,71.13
877200792B,,0.0072257097435849,0.3434670823036559,17.56,18.27
8753745AE3,,0.0384972072987268,0.3665414791671192,88.45,91.32
8741989589,,0.0072257097435849,0.3434670823036559,17.56,18.27
8787694A7D,,0.0072257097435849,0.3434670823036559,17.56,18.27
8778313D0A,,0.0072257097435849,0.3434670823036559,17.56,18.27
86610436C8,,0.0077952274929262,0.3438811581996083,43.74,45.48
8792638A68,,0.0072257097435849,0.3434670823036559,17.56,18.27
880248044A,,0.0072257097435849,0.3434670823036559,17.56,18.27
8798806C66,,0.0072257097435849,0.3434670823036559,17.56,18.27
88081489AA,,0.0072257097435849,0.3434670823036559,17.56,18.27
8777048922,,0.0157264677679286,0.3496721298447619,70.61,73.37
8630377C64,,0.0491702102433481,0.3745654596306851,91.06,93.84
87942268DE,,0.0072257097435849,0.3434670823036559,17.56,18.27
8806678C94,,0.0091132309981481,0.3448403408420042,50.19,52.2
87863873ED,1.0,0.0558244784063579,0.3796035920612212,92.38,
8775360827,,0.0152410834161904,0.3493164303060865,69.63,72.35
8803333435,,0.0573948870227239,0.3807964327768483,92.65,95.33
8733157D21,0.0,0.0679623404425649,0.3888600120209737,94.21,
8806758E98,,0.0113504294155475,0.3464713650338884,60.27,62.65
8779480018,,0.0072257097435849,0.3434670823036559,17.56,18.27
87898941FF,,0.0072257097435849,0.3434670823036559,17.56,18.27
883945228D,,0.0200207747713926,0.3528263393213119,78.65,81.62
87968931C1,,0.0353526885298182,0.364191245326954,87.28,90.2
8775215081,,0.0222802011057697,0.3544910938803932,80.8,83.76
878609207D,,0.0072257097435849,0.3434670823036559,17.56,18.27
8799468EB2,,0.0072257097435849,0.3434670823036559,17.56,18.27
8794097E68,,0.0103116468880892,0.345713591615826,56.24,58.48
88083711B3,,0.0073453316817433,0.3435540353969554,37.65,39.16
87603369F4,,0.071400899412764,0.3914972400849223,94.65,96.97
879443662B,,0.0072257097435849,0.3434670823036559,17.56,18.27
88069583A7,,0.0072257097435849,0.3434670823036559,17.56,18.27
88115229FA,,0.0072257097435849,0.3434670823036559,17.56,18.27
88008291D8,,0.0072257097435849,0.3434670823036559,17.56,18.27
8783368890,,0.0128360674091184,0.3475564654138354,64.0,66.52
8786934752,,0.0094664425594141,0.3450976073019299,52.13,54.21
8782134E3A,,0.0072257097435849,0.3434670823036559,17.56,18.27
878577393B,,0.0105113631293347,0.3458592204007472,57.53,59.82
8782347E00,,0.0319153166421683,0.3616295265651985,85.91,88.87
8765035FAF,,0.0685133418053007,0.3892821735431006,94.3,96.7
8733971CDD,,0.0072257097435849,0.3434670823036559,17.56,18.27
87769822AD,,0.0072257097435849,0.3434670823036559,17.56,18.27
87842375B0,,0.0099129358922568,0.3454229466755026,54.75,56.92
87871097BC,,0.0072257097435849,0.3434670823036559,17.56,18.27
8771314D48,,0.1160690524063172,0.4262806871868233,97.34,99.01
879735817C,,0.0072257097435849,0.3434670823036559,17.56,18.27
87997707EC,,0.0567124418377116,0.3802778878117647,92.51,95.19
885568459E,,0.0073076184958013,0.3435266205789845,37.11,38.6
87550385E9,,0.0072257097435849,0.3434670823036559,17.56,18.27
8777143788,,0.0103851308637287,0.3457671711870476,56.89,59.14
8799532386,,0.011431406751231,0.3465304693532824,60.51,62.9
8789152DAA,,0.0093164421943613,0.3449883413951375,51.47,53.52
8757869620,,0.0075247068682385,0.3436844427390861,40.2,41.81
A05E30C859,,0.0076479364327907,0.3437740453808241,42.02,43.69
8853597B5D,,0.0161706256403581,0.3499977644274584,71.71,74.51
8788669F14,,0.0072257097435849,0.3434670823036559,17.56,18.27
8804380438,,0.0072257097435849,0.3434670823036559,17.56,18.27
877155542C,,0.0146537094994702,0.3488862149915432,68.41,71.08
87808835E1,,0.0171297677551777,0.3507014368882337,74.3,77.2
8811136B70,,0.0072257097435849,0.3434670823036559,17.56,18.27
8804895D33,,0.0072257097435849,0.3434670823036559,17.56,18.27
8799954FC1,,0.0072257097435849,0.3434670823036559,17.56,18.27
8803293333,,0.0072257097435849,0.3434670823036559,17.56,18.27
8799906827,,0.0082814465682868,0.3442348585064532,45.25,47.05
87980593F7,,0.0195273416344044,0.3524632489169869,78.1,81.06
877022067E,,0.0091138419174457,0.3448407857349889,50.74,52.78
8745441637,,0.0132402066741623,0.3478519207986161,65.03,67.58
8842446945,,0.0072257097435849,0.3434670823036559,17.56,18.27
8809001995,,0.0072257097435849,0.3434670823036559,17.56,18.27
8779289279,,0.0130599153194344,0.3477201001379919,64.72,67.26
880131748D,,0.0092349244209113,0.3449289676514274,51.19,53.23
8793263E2B,,0.0072257097435849,0.3434670823036559,17.56,18.27
8782252F9A,,0.0239792720808966,0.3557453048617983,82.07,85.04
87766722DB,,0.0072257097435849,0.3434670823036559,17.56,18.27
88030667DE,,0.0128705447631717,0.3475816663083576,64.12,66.65
8781514E96,,0.0288118325034276,0.359323373021538,84.48,87.43
87941076AB,,0.0072257097435849,0.3434670823036559,17.56,18.27
87792599B5,,0.1807109759876027,0.4778447078070373,98.41,99.64
88079695F4,,0.0077841420210785,0.3438730960840646,43.56,45.3
87387271A7,,0.027503547198943,0.3583531424151756,83.96,86.91
8715345237,,0.0153926296309328,0.3494274684704891,69.91,72.64
8808837241,,0.0072257097435849,0.3434670823036559,17.56,18.27
8805087BA5,,0.0163699798382569,0.3501439665647203,72.42,75.25
8778917F79,,0.0094259248445323,0.3450680910607885,51.96,54.03
8809500560,,0.0072257097435849,0.3434670823036559,17.56,18.27
8789973330,,0.0093248578346171,0.3449944712304169,51.52,53.58
8750298E54,,0.0072257097435849,0.3434670823036559,17.56,18.27
8796638F4E,,0.0072257097435849,0.3434670823036559,17.56,18.27
87974415F9,,0.0072257097435849,0.3434670823036559,17.56,18.27
87849978DB,,0.0108797611849645,0.3461279241507288,58.65,60.97
881272069A,,0.0072257097435849,0.3434670823036559,17.56,18.27
8803069A57,,0.0082814465682868,0.3442348585064532,45.25,47.05
877956021C,,0.0104654292088051,0.3458257238142658,57.18,59.45
8757206301,,0.0076479364327907,0.3437740453808241,42.02,43.69
86635446AC,,0.0075669033018446,0.3437151233440664,40.82,42.45
876504364C,,0.0621252736698781,0.384398161336895,93.39,95.98
8790685EBC,,0.0072257097435849,0.3434670823036559,17.56,18.27
877823088D,,0.0162436770225742,0.3500513354903698,71.97,74.78
9099582C9B,,0.0077841420210785,0.3438730960840646,43.56,45.3
876636593E,,0.0291441567941232,0.3595700100105971,84.63,87.58
8822905B86,,0.0072257097435849,0.3434670823036559,17.56,18.27
88009337A9,,0.0150699712773665,0.3491910758037337,69.22,71.92
882323188D,,0.0072257097435849,0.3434670823036559,17.56,18.27
8721886803,,0.0126386900699755,0.3474122107619029,63.53,66.03
8849666F65,,0.0455376732288457,0.3718265123785573,90.34,93.16
8812463286,,0.0072764028702185,0.3435039298165525,36.28,37.73
882373694A,,0.0072257097435849,0.3434670823036559,17.56,18.27
8825407C3D,,0.0088993845686656,0.3446846270355652,47.65,49.55
8814804E5D,,0.0103116468880892,0.345713591615826,56.24,58.48
8952714D4C,,0.0075247068682385,0.3436844427390861,40.2,41.81
8828550DEC,,0.0072257097435849,0.3434670823036559,17.56,18.27
8832389DF7,,0.0169259592945043,0.3505518588085244,73.8,76.68
88175600B4,,0.0118700910908309,0.3468507417071084,61.51,63.93
8850800736,,0.0084545247622555,0.3443608060280829,45.96,47.79
8821097785,,0.0093183748832919,0.344989749134306,51.48,53.53
87888547C1,,0.0262993513333116,0.357461128703786,83.28,86.25
880457879C,,0.0072257097435849,0.3434670823036559,17.56,18.27
884478644E,,0.0072257097435849,0.3434670823036559,17.56,18.27
8818213B90,,0.0072257097435849,0.3434670823036559,17.56,18.27
876432669C,0.0,0.0487059811149325,0.3742149767950607,90.94,
8857008A36,,0.0072257097435849,0.3434670823036559,17.56,18.27
8834634A9A,,0.0072257097435849,0.3434670823036559,17.56,18.27
881944329A,,0.0090719988065004,0.3448103147338611,48.76,50.7
87947075CE,,0.0077309863109015,0.3438344388552317,43.23,44.96
88370948A9,,0.0114176369883371,0.3465204186456456,60.46,62.85
8814392A60,,0.0072257097435849,0.3434670823036559,17.56,18.27
88066326A0,,0.0096900244264193,0.3452605031207827,53.4,55.53
8805700584,,0.0072257097435849,0.3434670823036559,17.56,18.27
88012236FA,,0.0096112696176961,0.3452031203088925,52.87,54.97
88541270BF,,0.0091125111567126,0.3448398166284253,49.61,51.6
8828622958,,0.05713952604827,0.3806023689548886,92.57,95.25
8887912900,,0.0072257097435849,0.3434670823036559,17.56,18.27
88106488BB,,0.0072257097435849,0.3434670823036559,17.56,18.27
8837820FC4,,0.0098676218431508,0.345389921784476,54.49,56.66
8843231115,,0.0082814465682868,0.3442348585064532,45.25,47.05
8833664A22,,0.0072257097435849,0.3434670823036559,17.56,18.27
88242376BB,,0.0542947636019987,0.3784430582361306,91.99,94.72
881447922E,,0.0085049322547989,0.3443974912429182,46.29,48.14
88182813B0,,0.0072257097435849,0.3434670823036559,17.56,18.27
88521880A2,,0.0152342037788831,0.3493113899721257,69.62,72.33
8818350C9E,,0.0538988202477785,0.3781428977915064,91.91,94.65
881535229A,,0.0150336273787964,0.3491644534259978,69.15,71.86
8793844DA0,,0.0180064555981905,0.3513451855150201,75.88,78.81
8823220F77,,0.0482654173229949,0.3738824827618097,90.85,93.66
88477290F3,,0.0316518591805407,0.361433505615479,85.79,88.75
8849760CF8,,0.0072257097435849,0.3434670823036559,17.56,18.27
9099871B19,,0.0198028822054402,0.3526659831399132,78.44,81.4
8814625AA7,,0.0073076184958013,0.3435266205789845,37.11,38.6
8832138ED5,,0.0121195865328955,0.3470329539348922,62.18,64.62
893637953D,,0.0073076184958013,0.3435266205789845,37.11,38.6
8829893237,,0.0097165936621736,0.3452798631774402,53.87,56.01
970663261F,,0.0302943157670959,0.3604241814130761,85.11,88.08
8801753C57,,0.0102892181435038,0.3456972388641938,56.08,58.31
8787697CF6,,0.0075247068682385,0.3436844427390861,40.2,41.81
894484606F,,0.0156822548190911,0.3496397227626889,70.48,73.23
8842066FAD,,0.0072257097435849,0.3434670823036559,17.56,18.27
8829653C26,,0.0072257097435849,0.3434670823036559,17.56,18.27
881250445B,,0.0072257097435849,0.3434670823036559,17.56,18.27
8906408862,,0.0072257097435849,0.3434670823036559,17.56,18.27
881636026E,,0.0134827044968456,0.3480292607014568,65.52,68.1
8844253C73,,0.0072257097435849,0.3434670823036559,17.56,18.27
8829196308,,0.0073453316817433,0.3435540353969554,37.65,39.16
8797918F98,,0.0129057545078457,0.3476074034179947,64.23,66.76
88568729FB,,0.0072257097435849,0.3434670823036559,17.56,18.27
8847007D1F,,0.0091132309981481,0.3448403408420042,50.19,52.2
8823214A85,,0.0103116468880892,0.345713591615826,56.24,58.48
88184639DF,,0.0072257097435849,0.3434670823036559,17.56,18.27
A0590E6DD6,,0.0072764028702185,0.3435039298165525,36.28,37.73
8827545096,,0.0088254957040825,0.3446308320787087,47.25,49.14
8736561635,,0.0234605259462672,0.3553621686806533,81.75,84.72
892697981C,,0.0075247068682385,0.3436844427390861,40.2,41.81
8930296962,,0.0072257097435849,0.3434670823036559,17.56,18.27
8826220B26,,0.0072257097435849,0.3434670823036559,17.56,18.27
88219653D2,,0.0072257097435849,0.3434670823036559,17.56,18.27
8806869A33,,0.0072257097435849,0.3434670823036559,17.56,18.27
881846290C,,0.017194189296579,0.3507487229264311,74.46,77.37
8851542B86,,0.0074597804780614,0.343637237957965,39.79,41.38
88367447D5,,0.0072257097435849,0.3434670823036559,17.56,18.27
88469237CF,,0.0072257097435849,0.3434670823036559,17.56,18.27
884749717F,,0.0072257097435849,0.3434670823036559,17.56,18.27
88474602F6,,0.0072257097435849,0.3434670823036559,17.56,18.27
88490356B0,,0.0072257097435849,0.3434670823036559,17.56,18.27
882748818C,,0.0072257097435849,0.3434670823036559,17.56,18.27
8849781E4C,,0.0072257097435849,0.3434670823036559,17.56,18.27
886200450C,,0.0072257097435849,0.3434670823036559,17.56,18.27
8828238C74,,0.0382876439413101,0.3663846510752109,88.37,91.25
9027770F77,,0.0172556070595213,0.3507938068913164,74.54,77.45
88258498FE,,0.0072257097435849,0.3434670823036559,17.56,18.27
8832943726,,0.0485894853133753,0.3741270457057902,90.92,93.72
88314864CC,,0.0193428381925497,0.3523275266878597,77.88,80.82
8836670AC3,,0.0072257097435849,0.3434670823036559,17.56,18.27
8860461BB7,,0.0072257097435849,0.3434670823036559,17.56,18.27
881937065B,,0.0072257097435849,0.3434670823036559,17.56,18.27
8827162485,,0.0072257097435849,0.3434670823036559,17.56,18.27
8834265A18,,0.0072257097435849,0.3434670823036559,17.56,18.27
8791913420,,0.0072257097435849,0.3434670823036559,17.56,18.27
881597765D,,0.0118636442398882,0.3468460340190328,61.47,63.9
8796730B3B,,0.0254452127222986,0.3568290192632068,82.91,85.87
8835677751,,0.0163574918388033,0.3501348073040108,72.37,75.2
8816611190,,0.0072257097435849,0.3434670823036559,17.56,18.27
8849833937,,0.0082814465682868,0.3442348585064532,45.25,47.05
8829996735,,0.0073076184958013,0.3435266205789845,37.11,38.6
8834195057,,0.0072257097435849,0.3434670823036559,17.56,18.27
8852400F90,,0.0072257097435849,0.3434670823036559,17.56,18.27
8828471CBB,,0.0072257097435849,0.3434670823036559,17.56,18.27
877807262B,,0.0072257097435849,0.3434670823036559,17.56,18.27
878907809D,,0.0072257097435849,0.3434670823036559,17.56,18.27
8832019CA2,,0.0072257097435849,0.3434670823036559,17.56,18.27
8817828DD9,,0.0072257097435849,0.3434670823036559,17.56,18.27
88709668B8,,0.0072257097435849,0.3434670823036559,17.56,18.27
8796441CBD,0.0,0.1362838299136654,0.4422875879678233,97.76,
88393541AE,,0.0119841034453036,0.3469340019715526,61.83,64.27
8828252803,,0.0090719988065004,0.3448103147338611,48.76,50.7
8653173840,,0.0850783479057959,0.4020487473324847,95.8,97.85
8822943AE2,,0.0072257097435849,0.3434670823036559,17.56,18.27
8823081CC3,,0.0072257097435849,0.3434670823036559,17.56,18.27
883919701F,,0.0074273194836049,0.3436136383257197,38.82,40.38
88685227DE,,0.0072257097435849,0.3434670823036559,17.56,18.27
8802879D8B,,0.0485134525255391,0.3740696606019681,90.88,93.68
881572131C,,0.0082814465682868,0.3442348585064532,45.25,47.05
86734483B7,,0.05747223646717,0.3808552226864076,92.67,95.34
8849390BA3,,0.0072257097435849,0.3434670823036559,17.56,18.27
8796468308,0.0,0.1407518267741833,0.445842983291007,97.87,
8827388F02,,0.0072257097435849,0.3434670823036559,17.56,18.27
88250505A4,,0.0072257097435849,0.3434670823036559,17.56,18.27
8877892C3B,,0.0072257097435849,0.3434670823036559,17.56,18.27
8867311087,,0.0072257097435849,0.3434670823036559,17.56,18.27
885692019A,,0.0143467807184513,0.348661506376405,67.4,70.03
88728592E1,,0.0072257097435849,0.3434670823036559,17.56,18.27
885983357B,,0.0076479364327907,0.3437740453808241,42.02,43.69
89689969A2,,0.0072257097435849,0.3434670823036559,17.56,18.27
8878482320,,0.0072257097435849,0.3434670823036559,17.56,18.27
8819574EB1,,0.0155898749879806,0.3495720149384422,70.33,73.08
88023129A5,,0.0184636052289089,0.351681083545269,76.57,79.51
8867248C86,,0.0320419241507429,0.3617237430773157,85.99,88.95
8867151C7A,,0.0072257097435849,0.3434670823036559,17.56,18.27
8871492AC9,,0.0072764028702185,0.3435039298165525,36.28,37.73
8877984828,,0.0234233422212028,0.3553347125891476,81.69,84.65
8835220E2E,,0.0126258481122473,0.347402826094577,63.49,65.99
88662748C2,,0.0072257097435849,0.3434670823036559,17.56,18.27
8857149E90,,0.0072257097435849,0.3434670823036559,17.56,18.27
