cig,score_mean,score_lower,score_upper,pc_mean,pc_lower,pc_upper,lift_vs_prior,percentile_rank
112898216B,0.349239,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.82
1859590635,0.349239,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.82
1722103459,0.349239,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.82
2136953D63,0.349238,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.6
114279369C,0.349238,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.6
10647714D2,0.349238,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.6
057437553D,0.349238,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.6
1722299617,0.349238,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.6
05709971A1,0.349238,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.6
1698169D60,0.349238,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.6
4433075138,0.349235,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.28
32886052B2,0.349235,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.28
3329384696,0.349235,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.28
4093263B79,0.349235,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.28
630880703C,0.349235,0.341585,0.391414,0.014393,0.01392,0.0172,0.7196,50.28
3139513814,0.349235,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.28
1270816688,0.349235,0.341639,0.391414,0.014393,0.013924,0.0172,0.7196,50.28
0647479C8F,0.349235,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.28
3284755991,0.349235,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.28
4260910629,0.349235,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.28
4237538EF7,0.349235,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.28
32886621BC,0.349235,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.28
8636954FE6,0.349234,0.34183,0.391414,0.014393,0.013935,0.0172,0.7196,50.05
166543044F,0.349234,0.341691,0.391414,0.014393,0.013927,0.0172,0.7196,50.05
1216946F97,0.349233,0.341639,0.391414,0.014393,0.013924,0.0172,0.7196,49.98
1526890D79,0.349233,0.341639,0.391414,0.014393,0.013924,0.0172,0.7196,49.98
44407720FC,0.349232,0.341679,0.391414,0.014392,0.013926,0.0172,0.7196,49.88
4623600B69,0.349232,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.88
4381924E10,0.349232,0.341679,0.391414,0.014392,0.013926,0.0172,0.7196,49.88
1881097A57,0.349232,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.88
6480160D30,0.349231,0.34146,0.391414,0.014392,0.013913,0.0172,0.7196,49.77
4542397894,0.349231,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.77
4325806808,0.349231,0.34146,0.391414,0.014392,0.013913,0.0172,0.7196,49.77
1029287280,0.349229,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.52
0762669E5A,0.349229,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.52
0153591B4A,0.349229,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.52
1151953DAC,0.349229,0.341896,0.391414,0.014392,0.013939,0.0172,0.7196,49.52
0996110FF5,0.349229,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.52
069089616A,0.349229,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.52
0825510067,0.349229,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.52
1837348388,0.349229,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.52
1868338948,0.349229,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.52
1434519A84,0.349229,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.52
1527451C6D,0.349229,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.52
102507704D,0.349229,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.52
06193965BE,0.349228,0.34143,0.391414,0.014392,0.013911,0.0172,0.7196,49.3
2152365BC6,0.349227,0.341891,0.391414,0.014392,0.013939,0.0172,0.7196,49.27
149717758A,0.349226,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.23
031972121D,0.349225,0.341639,0.391414,0.014392,0.013924,0.0172,0.7196,49.07
2883146F54,0.349225,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.07
3080692B73,0.349225,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.07
43416234A3,0.349225,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.07
0392677F4B,0.349225,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.07
4619396E28,0.349225,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.07
30814805BC,0.349225,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.07
1049149922,0.349225,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.07
4366433E7C,0.349225,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,49.07
19689848FD,0.349224,0.341891,0.391414,0.014392,0.013939,0.0172,0.7196,48.88
1084231FB5,0.349224,0.341891,0.391414,0.014392,0.013939,0.0172,0.7196,48.88
4614133700,0.349223,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,48.82
0738348809,0.349223,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,48.82
B13487EA87,0.349222,0.341895,0.391414,0.014392,0.013939,0.0172,0.7196,48.77
1440820A44,0.349221,0.341639,0.391414,0.014392,0.013924,0.0172,0.7196,48.68
3746617E24,0.349221,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,48.68
44613939F6,0.349221,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,48.68
3532695821,0.349221,0.341691,0.391414,0.014392,0.013927,0.0172,0.7196,48.68
7128301C10,0.34922,0.342075,0.391414,0.014392,0.01395,0.0172,0.7196,48.6
0793170097,0.349219,0.341598,0.391414,0.014392,0.013921,0.0172,0.7196,48.57
8405450CC2,0.349218,0.341748,0.391414,0.014392,0.01393,0.0172,0.7196,48.53
A0665F3E7E,0.349217,0.34146,0.391414,0.014392,0.013913,0.0172,0.7196,48.48
1830501136,0.349217,0.341824,0.391414,0.014392,0.013935,0.0172,0.7196,48.48
B4F5673826,0.349216,0.340562,0.391414,0.014391,0.013858,0.0172,0.7195,48.43
50915521A1,0.349215,0.341585,0.391414,0.014391,0.01392,0.0172,0.7195,48.38
50326756C9,0.349215,0.341585,0.391414,0.014391,0.01392,0.0172,0.7195,48.38
1425465AEB,0.349214,0.341824,0.391414,0.014391,0.013935,0.0172,0.7195,48.32
5726124302,0.349214,0.341583,0.391414,0.014391,0.01392,0.0172,0.7195,48.32
8793004871,0.34921,0.341749,0.391414,0.014391,0.01393,0.0172,0.7195,48.27
2073671F6D,0.349208,0.341819,0.391414,0.014391,0.013935,0.0172,0.7195,48.22
1790553B11,0.349208,0.341819,0.391414,0.014391,0.013935,0.0172,0.7195,48.22
0744668777,0.349206,0.341631,0.391414,0.014391,0.013923,0.0172,0.7195,48.17
04366162EB,0.349205,0.341639,0.391414,0.014391,0.013924,0.0172,0.7195,48.13
52606390A3,0.349204,0.341595,0.391414,0.014391,0.013921,0.0172,0.7195,48.1
B48A3E4223,0.349203,0.340681,0.391414,0.014391,0.013865,0.0172,0.7195,48.07
1421641742,0.349201,0.34202,0.391414,0.014391,0.013947,0.0172,0.7195,48.02
27419210CA,0.349201,0.341505,0.391414,0.014391,0.013916,0.0172,0.7195,48.02
B32C5472F2,0.3492,0.340948,0.391414,0.01439,0.013882,0.0172,0.7195,47.97
9449592202,0.349199,0.34183,0.391414,0.01439,0.013935,0.0172,0.7195,47.93
31551006E1,0.349198,0.341412,0.391414,0.01439,0.01391,0.0172,0.7195,47.88
317487019B,0.349198,0.341822,0.391414,0.01439,0.013935,0.0172,0.7195,47.88
B370C941DF,0.349197,0.341418,0.391414,0.01439,0.01391,0.0172,0.7195,47.82
9546085E89,0.349197,0.341515,0.391414,0.01439,0.013916,0.0172,0.7195,47.82
2770508785,0.349196,0.341289,0.391414,0.01439,0.013902,0.0172,0.7195,47.77
44172405C2,0.349195,0.341822,0.391414,0.01439,0.013935,0.0172,0.7195,47.7
49283413A6,0.349195,0.341598,0.391414,0.01439,0.013921,0.0172,0.7195,47.7
1629885FA2,0.349195,0.341753,0.391414,0.01439,0.013931,0.0172,0.7195,47.7
19568668E6,0.349194,0.34183,0.391414,0.01439,0.013935,0.0172,0.7195,47.6
1985544ABB,0.349194,0.34183,0.391414,0.01439,0.013935,0.0172,0.7195,47.6
1760967BED,0.349194,0.34183,0.391414,0.01439,0.013935,0.0172,0.7195,47.6
0714160F75,0.349193,0.341894,0.391414,0.01439,0.013939,0.0172,0.7195,47.5
3089252365,0.349193,0.341832,0.391414,0.01439,0.013936,0.0172,0.7195,47.5
59386286DA,0.349193,0.341891,0.391414,0.01439,0.013939,0.0172,0.7195,47.5
4472505BDF,0.349191,0.341893,0.391414,0.01439,0.013939,0.0172,0.7195,47.38
4675927905,0.349191,0.34183,0.391414,0.01439,0.013935,0.0172,0.7195,47.38
B53764E9F0,0.349191,0.340832,0.391414,0.01439,0.013875,0.0172,0.7195,47.38
B4F9C9AC61,0.349191,0.34072,0.391414,0.01439,0.013868,0.0172,0.7195,47.38
6523348510,0.34919,0.342073,0.391414,0.01439,0.01395,0.0172,0.7195,47.27
95588092BA,0.34919,0.341585,0.391414,0.01439,0.01392,0.0172,0.7195,47.27
52853210DE,0.34919,0.342099,0.391414,0.01439,0.013952,0.0172,0.7195,47.27
72000136AF,0.349187,0.34183,0.391414,0.01439,0.013935,0.0172,0.7195,47.18
8666151E07,0.349187,0.341776,0.391414,0.01439,0.013932,0.0172,0.7195,47.18
8473032732,0.349184,0.341947,0.391414,0.014389,0.013943,0.0172,0.7194,47.13
07576998FC,0.349181,0.341586,0.391414,0.014389,0.013921,0.0172,0.7194,47.07
323138928F,0.349181,0.341512,0.391414,0.014389,0.013916,0.0172,0.7194,47.07
6612038A5C,0.349181,0.341594,0.391414,0.014389,0.013921,0.0172,0.7194,47.07
8289582B76,0.34918,0.34146,0.391414,0.014389,0.013913,0.0172,0.7194,47.0
5156398A3B,0.349179,0.341748,0.391414,0.014389,0.01393,0.0172,0.7194,46.95
0416822464,0.349179,0.341639,0.391414,0.014389,0.013924,0.0172,0.7194,46.95
19312505E9,0.349178,0.341824,0.391414,0.014389,0.013935,0.0172,0.7194,46.9
71495077D0,0.349177,0.341267,0.391414,0.014389,0.013901,0.0172,0.7194,46.87
B4319F43A9,0.349173,0.341219,0.391414,0.014389,0.013898,0.0172,0.7194,46.83
1675970E2E,0.349172,0.341819,0.391414,0.014389,0.013935,0.0172,0.7194,46.8
A03FE58AFD,0.34917,0.342048,0.391414,0.014389,0.013949,0.0172,0.7194,46.73
8880354BF0,0.34917,0.341822,0.391414,0.014389,0.013935,0.0172,0.7194,46.73
61085842FC,0.34917,0.341598,0.391414,0.014389,0.013921,0.0172,0.7194,46.73
4721091F86,0.349169,0.341822,0.391414,0.014389,0.013935,0.0172,0.7194,46.67
8117823F72,0.349164,0.341252,0.391414,0.014388,0.0139,0.0172,0.7194,46.63
B417A57A12,0.349163,0.341181,0.391414,0.014388,0.013896,0.0172,0.7194,46.58
787915760B,0.349163,0.341599,0.391414,0.014388,0.013921,0.0172,0.7194,46.58
1653457BDE,0.349162,0.341898,0.391414,0.014388,0.01394,0.0172,0.7194,46.53
33510974B9,0.349157,0.341822,0.391414,0.014388,0.013935,0.0172,0.7194,46.47
6079311623,0.349157,0.341596,0.391414,0.014388,0.013921,0.0172,0.7194,46.47
72681245A9,0.349157,0.34183,0.391414,0.014388,0.013935,0.0172,0.7194,46.47
4104587C55,0.349156,0.341832,0.391414,0.014388,0.013936,0.0172,0.7194,46.35
92907644FE,0.349156,0.341923,0.391448,0.014388,0.013941,0.017202,0.7194,46.35
9827952A8C,0.349156,0.341679,0.391414,0.014388,0.013926,0.0172,0.7194,46.35
26380202F8,0.349156,0.341585,0.391414,0.014388,0.01392,0.0172,0.7194,46.35
3550109A9D,0.349155,0.341738,0.391414,0.014388,0.01393,0.0172,0.7194,46.25
1958478B29,0.349155,0.342052,0.391414,0.014388,0.013949,0.0172,0.7194,46.25
0757810497,0.349153,0.341824,0.391414,0.014388,0.013935,0.0172,0.7194,46.2
489926595E,0.349152,0.341578,0.391414,0.014387,0.01392,0.0172,0.7194,46.17
0653662AEF,0.349151,0.341978,0.391414,0.014387,0.013944,0.0172,0.7194,46.13
9647217F4D,0.349146,0.341585,0.391414,0.014387,0.01392,0.0172,0.7194,46.1
756672315B,0.349145,0.341585,0.391414,0.014387,0.01392,0.0172,0.7194,46.05
B2787FD8F1,0.349145,0.341894,0.391414,0.014387,0.013939,0.0172,0.7194,46.05
9028840279,0.349143,0.341586,0.391414,0.014387,0.013921,0.0172,0.7194,46.0
B49EAC7388,0.349142,0.340993,0.391414,0.014387,0.013884,0.0172,0.7194,45.97
40006153EF,0.349139,0.342075,0.391414,0.014387,0.01395,0.0172,0.7194,45.92
23335011F1,0.349139,0.342075,0.391414,0.014387,0.01395,0.0172,0.7194,45.92
725342105E,0.349138,0.342075,0.391414,0.014387,0.01395,0.0172,0.7194,45.87
2617309FB2,0.349137,0.341822,0.391414,0.014387,0.013935,0.0172,0.7194,45.83
19702730B7,0.349133,0.341639,0.391414,0.014386,0.013924,0.0172,0.7193,45.8
842605046D,0.349131,0.341518,0.391414,0.014386,0.013916,0.0172,0.7193,45.72
67037605C1,0.349131,0.341586,0.391414,0.014386,0.013921,0.0172,0.7193,45.72
2224490B35,0.349131,0.341822,0.391414,0.014386,0.013935,0.0172,0.7193,45.72
06544759D8,0.349131,0.341779,0.391414,0.014386,0.013932,0.0172,0.7193,45.72
1508131511,0.349126,0.341896,0.391414,0.014386,0.013939,0.0172,0.7193,45.62
5223473248,0.349126,0.342075,0.391414,0.014386,0.01395,0.0172,0.7193,45.62
A05D42A03F,0.349124,0.341489,0.391414,0.014386,0.013915,0.0172,0.7193,45.57
070286568A,0.349119,0.341639,0.391414,0.014385,0.013924,0.0172,0.7192,45.5
5389373B48,0.349119,0.341595,0.391414,0.014385,0.013921,0.0172,0.7192,45.5
075314286E,0.349119,0.341897,0.391414,0.014385,0.01394,0.0172,0.7192,45.5
1606822774,0.349117,0.341639,0.391414,0.014385,0.013924,0.0172,0.7192,45.4
83838213F4,0.349117,0.341462,0.391414,0.014385,0.013913,0.0172,0.7192,45.4
2236351738,0.349117,0.34183,0.391414,0.014385,0.013935,0.0172,0.7192,45.4
B06BA87B1E,0.349115,0.341625,0.391414,0.014385,0.013923,0.0172,0.7192,45.32
395054198E,0.349115,0.34183,0.391414,0.014385,0.013935,0.0172,0.7192,45.32
840627231B,0.349112,0.341655,0.391414,0.014385,0.013925,0.0172,0.7192,45.27
1855312BE2,0.349111,0.34207,0.391414,0.014385,0.01395,0.0172,0.7192,45.22
B1A1E5E56C,0.349111,0.341596,0.391414,0.014385,0.013921,0.0172,0.7192,45.22
5189955659,0.34911,0.341586,0.391414,0.014385,0.013921,0.0172,0.7192,45.15
065168182A,0.34911,0.341639,0.391414,0.014385,0.013924,0.0172,0.7192,45.15
50059619B1,0.349107,0.341832,0.391414,0.014385,0.013936,0.0172,0.7192,45.1
4265834593,0.349104,0.341585,0.391414,0.014384,0.01392,0.0172,0.7192,45.05
B2A34A3653,0.349104,0.341677,0.391414,0.014384,0.013926,0.0172,0.7192,45.05
B09AE1F443,0.349103,0.341869,0.391414,0.014384,0.013938,0.0172,0.7192,45.0
1942474440,0.349102,0.341639,0.391414,0.014384,0.013924,0.0172,0.7192,44.95
7241544726,0.349102,0.341335,0.391414,0.014384,0.013905,0.0172,0.7192,44.95
A05AE5CDB1,0.3491,0.341832,0.391414,0.014384,0.013936,0.0172,0.7192,44.88
1020961BA8,0.3491,0.341896,0.391414,0.014384,0.013939,0.0172,0.7192,44.88
3206483978,0.349099,0.341585,0.391414,0.014384,0.01392,0.0172,0.7192,44.83
5926038143,0.349098,0.341822,0.391414,0.014384,0.013935,0.0172,0.7192,44.78
5887186393,0.349098,0.341822,0.391414,0.014384,0.013935,0.0172,0.7192,44.78
85990944DA,0.349097,0.341671,0.391414,0.014384,0.013926,0.0172,0.7192,44.73
1745293557,0.349092,0.341578,0.391414,0.014384,0.01392,0.0172,0.7192,44.7
10861542A2,0.349091,0.341896,0.391414,0.014384,0.013939,0.0172,0.7192,44.67
40817617BA,0.34909,0.341735,0.391414,0.014384,0.01393,0.0172,0.7192,44.63
31077471F4,0.349088,0.341244,0.391414,0.014383,0.0139,0.0172,0.7192,44.6
034971846B,0.349087,0.341587,0.391414,0.014383,0.013921,0.0172,0.7192,44.57
A011C71B4D,0.349086,0.341586,0.391414,0.014383,0.013921,0.0172,0.7192,44.53
B4CAB99660,0.349085,0.340918,0.391414,0.014383,0.01388,0.0172,0.7192,44.5
34443206C6,0.349084,0.341822,0.391414,0.014383,0.013935,0.0172,0.7192,44.47
0336525D33,0.349083,0.341587,0.391414,0.014383,0.013921,0.0172,0.7192,44.43
6030852083,0.349081,0.342075,0.391414,0.014383,0.01395,0.0172,0.7192,44.38
7910753FE0,0.349081,0.341832,0.391414,0.014383,0.013936,0.0172,0.7192,44.38
B5499C1CE1,0.34908,0.340918,0.391414,0.014383,0.01388,0.0172,0.7192,44.3
965418015E,0.34908,0.341416,0.391414,0.014383,0.01391,0.0172,0.7192,44.3
19307980EA,0.34908,0.341467,0.391414,0.014383,0.013913,0.0172,0.7192,44.3
93240945C7,0.349078,0.341578,0.391414,0.014383,0.01392,0.0172,0.7192,44.23
823848226B,0.349076,0.341462,0.391414,0.014383,0.013913,0.0172,0.7192,44.18
8122168112,0.349076,0.341598,0.391414,0.014383,0.013921,0.0172,0.7192,44.18
B1155F8587,0.349075,0.341611,0.391414,0.014383,0.013922,0.0172,0.7192,44.12
B49E86A046,0.349075,0.341183,0.391414,0.014383,0.013896,0.0172,0.7192,44.12
1059522934,0.349074,0.341822,0.391414,0.014383,0.013935,0.0172,0.7192,44.07
1003609C55,0.349071,0.341896,0.391414,0.014382,0.013939,0.0172,0.7191,44.02
1110120400,0.349071,0.341822,0.391414,0.014382,0.013935,0.0172,0.7191,44.02
45643279C9,0.34907,0.34183,0.391414,0.014382,0.013935,0.0172,0.7191,43.97
60183768FB,0.349069,0.341467,0.391414,0.014382,0.013913,0.0172,0.7191,43.93
66040889D0,0.349068,0.341598,0.391414,0.014382,0.013921,0.0172,0.7191,43.9
B285C2C268,0.349066,0.341604,0.391414,0.014382,0.013922,0.0172,0.7191,43.87
5780054B71,0.349065,0.341066,0.391414,0.014382,0.013889,0.0172,0.7191,43.83
1449350972,0.349063,0.341978,0.391414,0.014382,0.013944,0.0172,0.7191,43.8
2934068581,0.349062,0.341585,0.391414,0.014382,0.01392,0.0172,0.7191,43.77
2963492EF2,0.349061,0.341467,0.391414,0.014382,0.013913,0.0172,0.7191,43.7
31934473D4,0.349061,0.341467,0.391414,0.014382,0.013913,0.0172,0.7191,43.7
0942324E59,0.349061,0.341467,0.391414,0.014382,0.013913,0.0172,0.7191,43.7
9242577FCF,0.34906,0.341193,0.391414,0.014382,0.013897,0.0172,0.7191,43.62
B23AF8D6C3,0.34906,0.341722,0.391414,0.014382,0.013929,0.0172,0.7191,43.62
3683174B53,0.349059,0.341585,0.391414,0.014382,0.01392,0.0172,0.7191,43.55
2223306A24,0.349059,0.341585,0.391414,0.014382,0.01392,0.0172,0.7191,43.55
250018411B,0.349058,0.341467,0.391414,0.014382,0.013913,0.0172,0.7191,43.42
15082463F8,0.349058,0.341467,0.391414,0.014382,0.013913,0.0172,0.7191,43.42
37521292CD,0.349058,0.341467,0.391414,0.014382,0.013913,0.0172,0.7191,43.42
0760053F8F,0.349058,0.341467,0.391414,0.014382,0.013913,0.0172,0.7191,43.42
1135060922,0.349058,0.341467,0.391414,0.014382,0.013913,0.0172,0.7191,43.42
235836585B,0.349058,0.341467,0.391414,0.014382,0.013913,0.0172,0.7191,43.42
5559412BE7,0.349057,0.341893,0.391414,0.014382,0.013939,0.0172,0.7191,43.28
660177443F,0.349057,0.341467,0.391414,0.014382,0.013913,0.0172,0.7191,43.28
4418429AF2,0.349056,0.341467,0.391414,0.014381,0.013913,0.0172,0.719,43.22
7944561B20,0.349056,0.341586,0.391414,0.014381,0.013921,0.0172,0.719,43.22
4175899CDB,0.349055,0.341585,0.391414,0.014381,0.01392,0.0172,0.719,43.12
5334174BA0,0.349055,0.341585,0.391414,0.014381,0.01392,0.0172,0.719,43.12
565198880A,0.349055,0.341586,0.391414,0.014381,0.013921,0.0172,0.719,43.12
298849366F,0.349055,0.341585,0.391414,0.014381,0.01392,0.0172,0.719,43.12
5265246A71,0.349053,0.341748,0.391414,0.014381,0.01393,0.0172,0.719,43.03
48409530CB,0.349052,0.341467,0.391414,0.014381,0.013913,0.0172,0.719,42.98
B227CF86E4,0.349052,0.341297,0.391414,0.014381,0.013903,0.0172,0.719,42.98
099649098D,0.349051,0.341598,0.391414,0.014381,0.013921,0.0172,0.719,42.92
5282154B5D,0.349051,0.341832,0.391414,0.014381,0.013936,0.0172,0.719,42.92
202637598A,0.34905,0.341753,0.391414,0.014381,0.013931,0.0172,0.719,42.8
9575157585,0.34905,0.341578,0.391414,0.014381,0.01392,0.0172,0.719,42.8
45762118C6,0.34905,0.341467,0.391414,0.014381,0.013913,0.0172,0.719,42.8
B067EF526E,0.34905,0.341865,0.391414,0.014381,0.013938,0.0172,0.719,42.8
4333451CE1,0.34905,0.341822,0.391414,0.014381,0.013935,0.0172,0.719,42.8
624155996B,0.349049,0.341598,0.391414,0.014381,0.013921,0.0172,0.719,42.68
2316042A4F,0.349049,0.34183,0.391414,0.014381,0.013935,0.0172,0.719,42.68
25810616E9,0.349048,0.341467,0.391414,0.014381,0.013913,0.0172,0.719,42.53
260939902D,0.349048,0.341467,0.391414,0.014381,0.013913,0.0172,0.719,42.53
403123150E,0.349048,0.341467,0.391414,0.014381,0.013913,0.0172,0.719,42.53
1211489857,0.349048,0.341467,0.391414,0.014381,0.013913,0.0172,0.719,42.53
6168134931,0.349048,0.341467,0.391414,0.014381,0.013913,0.0172,0.719,42.53
3778201E15,0.349048,0.341467,0.391414,0.014381,0.013913,0.0172,0.719,42.53
4790500DA5,0.349048,0.341679,0.391414,0.014381,0.013926,0.0172,0.719,42.53
39888528CB,0.349047,0.34183,0.391414,0.014381,0.013935,0.0172,0.719,42.33
4200379666,0.349047,0.341679,0.391414,0.014381,0.013926,0.0172,0.719,42.33
34977491C9,0.349047,0.341585,0.391414,0.014381,0.01392,0.0172,0.719,42.33
2230366C3C,0.349047,0.341462,0.391414,0.014381,0.013913,0.0172,0.719,42.33
B282A55159,0.349047,0.341856,0.391414,0.014381,0.013937,0.0172,0.719,42.33
4219262525,0.349046,0.341679,0.391414,0.014381,0.013926,0.0172,0.719,42.22
1857027328,0.349046,0.341824,0.391414,0.014381,0.013935,0.0172,0.719,42.22
24749709D8,0.349045,0.341467,0.391414,0.014381,0.013913,0.0172,0.719,42.13
51470865BB,0.349045,0.341597,0.391414,0.014381,0.013921,0.0172,0.719,42.13
160046597D,0.349045,0.341598,0.391414,0.014381,0.013921,0.0172,0.719,42.13
3841303782,0.349044,0.341596,0.391414,0.014381,0.013921,0.0172,0.719,42.07
3005046268,0.349043,0.341822,0.391414,0.014381,0.013935,0.0172,0.719,42.02
3975443F54,0.349043,0.341462,0.391414,0.014381,0.013913,0.0172,0.719,42.02
3255759152,0.349039,0.341462,0.391414,0.01438,0.013913,0.0172,0.719,41.95
7595513F99,0.349039,0.341586,0.391414,0.01438,0.013921,0.0172,0.719,41.95
19338084D7,0.349035,0.341822,0.391414,0.01438,0.013935,0.0172,0.719,41.88
B02DE50AF1,0.349035,0.341677,0.391414,0.01438,0.013926,0.0172,0.719,41.88
5931089978,0.349034,0.341585,0.391414,0.01438,0.01392,0.0172,0.719,41.75
4805115A54,0.349034,0.341467,0.391414,0.01438,0.013913,0.0172,0.719,41.75
5015071781,0.349034,0.341585,0.391414,0.01438,0.01392,0.0172,0.719,41.75
4890648267,0.349034,0.341467,0.391414,0.01438,0.013913,0.0172,0.719,41.75
6661597BBD,0.349034,0.341467,0.391414,0.01438,0.013913,0.0172,0.719,41.75
6418205650,0.349034,0.341467,0.391414,0.01438,0.013913,0.0172,0.719,41.75
B0A5B3CFCB,0.349033,0.34162,0.391414,0.01438,0.013923,0.0172,0.719,41.6
B24D570CA4,0.349033,0.34162,0.391414,0.01438,0.013923,0.0172,0.719,41.6
7888374C25,0.349033,0.341643,0.391414,0.01438,0.013924,0.0172,0.719,41.6
085216197E,0.349032,0.341824,0.391414,0.01438,0.013935,0.0172,0.719,41.52
13390055E0,0.349032,0.341467,0.391414,0.01438,0.013913,0.0172,0.719,41.52
194638608A,0.34903,0.341651,0.391414,0.01438,0.013924,0.0172,0.719,41.43
35823042C7,0.34903,0.341585,0.391414,0.01438,0.01392,0.0172,0.719,41.43
563237708A,0.34903,0.341585,0.391414,0.01438,0.01392,0.0172,0.719,41.43
2466599DDF,0.349029,0.341467,0.391414,0.01438,0.013913,0.0172,0.719,41.18
3458966D07,0.349029,0.341467,0.391414,0.01438,0.013913,0.0172,0.719,41.18
3518198CD2,0.349029,0.341585,0.391414,0.01438,0.01392,0.0172,0.719,41.18
5561699B32,0.349029,0.341585,0.391414,0.01438,0.01392,0.0172,0.719,41.18
5127857974,0.349029,0.341467,0.391414,0.01438,0.013913,0.0172,0.719,41.18
394640439A,0.349029,0.341467,0.391414,0.01438,0.013913,0.0172,0.719,41.18
643097721B,0.349029,0.341585,0.391414,0.01438,0.01392,0.0172,0.719,41.18
5348734AEB,0.349029,0.341467,0.391414,0.01438,0.013913,0.0172,0.719,41.18
5237430FF2,0.349029,0.341467,0.391414,0.01438,0.013913,0.0172,0.719,41.18
34092412AC,0.349029,0.341467,0.391414,0.01438,0.013913,0.0172,0.719,41.18
3705377DD1,0.349029,0.341585,0.391414,0.01438,0.01392,0.0172,0.719,41.18
4724285B4D,0.349029,0.341467,0.391414,0.01438,0.013913,0.0172,0.719,41.18
19499448AF,0.349028,0.341598,0.391414,0.01438,0.013921,0.0172,0.719,40.95
872043067C,0.349028,0.34172,0.391414,0.01438,0.013929,0.0172,0.719,40.95
0730193E4F,0.349027,0.341822,0.391414,0.01438,0.013935,0.0172,0.719,40.88
B4F66F9ADA,0.349027,0.341021,0.391414,0.01438,0.013886,0.0172,0.719,40.88
15080176FD,0.349026,0.341598,0.391414,0.01438,0.013921,0.0172,0.719,40.83
36435944E2,0.349025,0.341467,0.391414,0.01438,0.013913,0.0172,0.719,40.77
3459487AF9,0.349025,0.341832,0.391414,0.01438,0.013936,0.0172,0.719,40.77
4621759C2B,0.349025,0.342075,0.391414,0.01438,0.01395,0.0172,0.719,40.77
B2F9FF3F04,0.349024,0.341677,0.391414,0.014379,0.013926,0.0172,0.719,40.65
164549409B,0.349024,0.341598,0.391414,0.014379,0.013921,0.0172,0.719,40.65
65677907C2,0.349024,0.341585,0.391414,0.014379,0.01392,0.0172,0.719,40.65
4774657B97,0.349024,0.341585,0.391414,0.014379,0.01392,0.0172,0.719,40.65
5038981AA8,0.349022,0.341748,0.391414,0.014379,0.01393,0.0172,0.719,40.55
A0056C4ABC,0.349022,0.341288,0.391414,0.014379,0.013902,0.0172,0.719,40.55
549608372A,0.349021,0.341255,0.391414,0.014379,0.0139,0.0172,0.719,40.47
47118326C4,0.349021,0.341585,0.391414,0.014379,0.01392,0.0172,0.719,40.47
