cig,score_mean,score_lower,score_upper,pc_mean,pc_lower,pc_upper,lift_vs_prior,percentile_rank
72977158EC,0.296039,0.29567,0.296968,0.022441,0.022402,0.022539,1.122,40.43
1771749D83,0.296039,0.295674,0.29738,0.022441,0.022403,0.022582,1.122,40.43
B2EACED26A,0.296039,0.295638,0.297407,0.022441,0.022399,0.022585,1.122,40.43
1905592044,0.296039,0.29569,0.29679,0.022441,0.022404,0.02252,1.122,40.43
618948194B,0.296039,0.29563,0.297242,0.022441,0.022398,0.022568,1.122,40.43
8042187EA5,0.296039,0.295665,0.297119,0.022441,0.022402,0.022555,1.122,40.43
705104633B,0.296039,0.295669,0.297108,0.022441,0.022402,0.022554,1.122,40.43
5329234F01,0.296039,0.295657,0.297158,0.022441,0.022401,0.022559,1.122,40.43
392600302B,0.296039,0.295662,0.297217,0.022441,0.022401,0.022565,1.122,40.43
8430615B93,0.296039,0.295666,0.297174,0.022441,0.022402,0.022561,1.122,40.43
8298366C3F,0.296039,0.295663,0.297052,0.022441,0.022401,0.022548,1.122,40.43
57910551C4,0.296039,0.295669,0.297108,0.022441,0.022402,0.022554,1.122,40.43
17919793D9,0.296039,0.29566,0.297056,0.022441,0.022401,0.022548,1.122,40.43
2758089F07,0.296039,0.295667,0.297183,0.022441,0.022402,0.022562,1.122,40.43
965708704D,0.296039,0.295668,0.297422,0.022441,0.022402,0.022587,1.122,40.43
46097294B5,0.296039,0.295667,0.297225,0.022441,0.022402,0.022566,1.122,40.43
3104580C73,0.296039,0.29567,0.297112,0.022441,0.022402,0.022554,1.122,40.43
3206782039,0.296039,0.295666,0.296883,0.022441,0.022402,0.02253,1.122,40.43
5507341191,0.296039,0.295669,0.297108,0.022441,0.022402,0.022554,1.122,40.43
556276393D,0.296038,0.295667,0.297,0.022441,0.022402,0.022542,1.122,40.26
B06926B1B5,0.296038,0.295641,0.297458,0.022441,0.022399,0.022591,1.122,40.26
1496911A06,0.296038,0.295669,0.29738,0.022441,0.022402,0.022582,1.122,40.26
156429838B,0.296038,0.295656,0.297219,0.022441,0.022401,0.022565,1.122,40.26
80686772E6,0.296038,0.295666,0.297383,0.022441,0.022402,0.022583,1.122,40.26
B0B78CD7F5,0.296038,0.295645,0.297381,0.022441,0.0224,0.022583,1.122,40.26
0874582FE1,0.296038,0.29567,0.297015,0.022441,0.022402,0.022544,1.122,40.26
89591479FB,0.296038,0.29565,0.297204,0.022441,0.0224,0.022564,1.122,40.26
3854454C0D,0.296038,0.29567,0.29711,0.022441,0.022402,0.022554,1.122,40.26
7994350A4F,0.296038,0.295715,0.296877,0.022441,0.022407,0.022529,1.122,40.26
B468CEB8F0,0.296038,0.295632,0.297383,0.022441,0.022398,0.022583,1.122,40.26
18010544C6,0.296038,0.295667,0.29727,0.022441,0.022402,0.022571,1.122,40.26
17257630AE,0.296038,0.29567,0.297097,0.022441,0.022402,0.022553,1.122,40.26
635725197A,0.296038,0.295638,0.297068,0.022441,0.022399,0.022549,1.122,40.26
4717970003,0.296038,0.295666,0.296883,0.022441,0.022402,0.02253,1.122,40.26
2104107C03,0.296038,0.295668,0.296968,0.022441,0.022402,0.022539,1.122,40.26
2141936D7D,0.296037,0.295644,0.297383,0.022441,0.022399,0.022583,1.122,40.1
459776755A,0.296037,0.295644,0.297383,0.022441,0.022399,0.022583,1.122,40.1
37281338AB,0.296037,0.295683,0.297381,0.022441,0.022404,0.022583,1.122,40.1
1093417C3D,0.296037,0.295669,0.29738,0.022441,0.022402,0.022582,1.122,40.1
09314977A2,0.296037,0.295656,0.297062,0.022441,0.022401,0.022549,1.122,40.1
4231539871,0.296037,0.29567,0.297108,0.022441,0.022402,0.022554,1.122,40.1
5570193CAA,0.296037,0.295666,0.297,0.022441,0.022402,0.022542,1.122,40.1
7950089CF9,0.296037,0.295666,0.296908,0.022441,0.022402,0.022533,1.122,40.1
7596637F27,0.296037,0.295693,0.296965,0.022441,0.022405,0.022539,1.122,40.1
28373352E9,0.296037,0.29567,0.296879,0.022441,0.022402,0.02253,1.122,40.1
3644905EBE,0.296037,0.29566,0.297014,0.022441,0.022401,0.022544,1.122,40.1
B428035396,0.296037,0.295594,0.297492,0.022441,0.022394,0.022594,1.122,40.1
87163786AB,0.296037,0.295661,0.297024,0.022441,0.022401,0.022545,1.122,40.1
B04EB0AF8F,0.296037,0.295639,0.297118,0.022441,0.022399,0.022555,1.122,40.1
5515938807,0.296037,0.295666,0.296968,0.022441,0.022402,0.022539,1.122,40.1
12385167BA,0.296037,0.295668,0.297056,0.022441,0.022402,0.022548,1.122,40.1
3869911F91,0.296036,0.29565,0.297155,0.022441,0.0224,0.022559,1.122,39.93
1881916E32,0.296036,0.295669,0.297337,0.022441,0.022402,0.022578,1.122,39.93
B22AE3E04D,0.296036,0.295637,0.297383,0.022441,0.022399,0.022583,1.122,39.93
A06BC3B21A,0.296036,0.295675,0.297084,0.022441,0.022403,0.022551,1.122,39.93
B0B1C3D567,0.296036,0.29564,0.297413,0.022441,0.022399,0.022586,1.122,39.93
125158589B,0.296036,0.295669,0.297337,0.022441,0.022402,0.022578,1.122,39.93
5646954DD8,0.296036,0.295666,0.297,0.022441,0.022402,0.022542,1.122,39.93
3469729EEF,0.296036,0.295666,0.297091,0.022441,0.022402,0.022552,1.122,39.93
41021587DD,0.296036,0.29567,0.29711,0.022441,0.022402,0.022554,1.122,39.93
5004556242,0.296036,0.295667,0.297241,0.022441,0.022402,0.022568,1.122,39.93
A03B2BF864,0.296036,0.295686,0.296957,0.022441,0.022404,0.022538,1.122,39.93
3699429163,0.296036,0.295662,0.297042,0.022441,0.022401,0.022547,1.122,39.93
05701842B8,0.296036,0.295669,0.297004,0.022441,0.022402,0.022543,1.122,39.93
20433788DC,0.296036,0.295666,0.296984,0.022441,0.022402,0.022541,1.122,39.93
4299295278,0.296036,0.295661,0.29705,0.022441,0.022401,0.022548,1.122,39.93
2964230FF6,0.296036,0.295663,0.297205,0.022441,0.022401,0.022564,1.122,39.93
2983246C77,0.296036,0.295666,0.297315,0.022441,0.022402,0.022576,1.122,39.93
3994226B8E,0.296035,0.29567,0.29688,0.022441,0.022402,0.02253,1.122,39.72
12120886A7,0.296035,0.295672,0.297127,0.022441,0.022402,0.022556,1.122,39.72
B16DFF4DE5,0.296035,0.295643,0.297287,0.022441,0.022399,0.022573,1.122,39.72
B1BD8A71A7,0.296035,0.295636,0.296977,0.022441,0.022399,0.02254,1.122,39.72
0414835CA8,0.296035,0.295672,0.297037,0.022441,0.022402,0.022546,1.122,39.72
5786670F22,0.296035,0.295668,0.296962,0.022441,0.022402,0.022538,1.122,39.72
3612992F4D,0.296035,0.295668,0.297119,0.022441,0.022402,0.022555,1.122,39.72
2518988EA4,0.296035,0.295666,0.29711,0.022441,0.022402,0.022554,1.122,39.72
301780644A,0.296035,0.295668,0.297047,0.022441,0.022402,0.022547,1.122,39.72
B47D5F1DBA,0.296035,0.295609,0.297509,0.022441,0.022396,0.022596,1.122,39.72
4069342F3C,0.296035,0.29567,0.29688,0.022441,0.022402,0.02253,1.122,39.72
B0B4AF4249,0.296035,0.295626,0.297276,0.022441,0.022398,0.022571,1.122,39.72
0838618177,0.296035,0.295643,0.297266,0.022441,0.022399,0.02257,1.122,39.72
1200852E67,0.296035,0.295671,0.297114,0.022441,0.022402,0.022554,1.122,39.72
B32C18BE04,0.296035,0.295616,0.297443,0.022441,0.022397,0.022589,1.122,39.72
B4C18CD262,0.296035,0.295616,0.297491,0.022441,0.022397,0.022594,1.122,39.72
4890322560,0.296035,0.295668,0.296883,0.022441,0.022402,0.02253,1.122,39.72
12516194AB,0.296035,0.295672,0.297268,0.022441,0.022402,0.022571,1.122,39.72
4775900D58,0.296035,0.295672,0.297255,0.022441,0.022402,0.022569,1.122,39.72
6582530B96,0.296035,0.295666,0.296908,0.022441,0.022402,0.022533,1.122,39.72
B4B4C6866C,0.296035,0.295619,0.297492,0.022441,0.022397,0.022594,1.122,39.72
985885260A,0.296035,0.295665,0.297237,0.022441,0.022402,0.022567,1.122,39.72
9204422153,0.296035,0.295662,0.29725,0.022441,0.022401,0.022569,1.122,39.72
6735294C6D,0.296035,0.29567,0.29688,0.022441,0.022402,0.02253,1.122,39.72
9336276AAD,0.296035,0.295625,0.296933,0.022441,0.022397,0.022535,1.122,39.72
318665815F,0.296035,0.295672,0.297123,0.022441,0.022402,0.022555,1.122,39.72
350533344C,0.296034,0.295672,0.296968,0.02244,0.022402,0.022539,1.122,39.44
72749105A5,0.296034,0.295664,0.297142,0.02244,0.022402,0.022557,1.122,39.44
5337682A85,0.296034,0.295667,0.297241,0.02244,0.022402,0.022568,1.122,39.44
B1752D3953,0.296034,0.29562,0.297383,0.02244,0.022397,0.022583,1.122,39.44
5220532749,0.296034,0.295666,0.297241,0.02244,0.022402,0.022568,1.122,39.44
B137A90C46,0.296034,0.295666,0.29743,0.02244,0.022402,0.022588,1.122,39.44
3003902259,0.296034,0.295666,0.297091,0.02244,0.022402,0.022552,1.122,39.44
1404854A2F,0.296034,0.295677,0.297003,0.02244,0.022403,0.022543,1.122,39.44
219074217D,0.296034,0.29567,0.297108,0.02244,0.022402,0.022554,1.122,39.44
8330515E70,0.296034,0.295658,0.297049,0.02244,0.022401,0.022547,1.122,39.44
73663410E6,0.296034,0.295691,0.296873,0.02244,0.022404,0.022529,1.122,39.44
587248933A,0.296034,0.295662,0.296959,0.02244,0.022401,0.022538,1.122,39.44
2081135EEA,0.296034,0.29567,0.297061,0.02244,0.022402,0.022549,1.122,39.44
4610731F92,0.296034,0.295661,0.29701,0.02244,0.022401,0.022543,1.122,39.44
30472405FE,0.296034,0.295666,0.297024,0.02244,0.022402,0.022545,1.122,39.44
0790857BD4,0.296034,0.295666,0.297119,0.02244,0.022402,0.022555,1.122,39.44
0650025199,0.296034,0.295658,0.297424,0.02244,0.022401,0.022587,1.122,39.44
29834504D2,0.296034,0.295668,0.29712,0.02244,0.022402,0.022555,1.122,39.44
3838764842,0.296034,0.295669,0.296968,0.02244,0.022402,0.022539,1.122,39.44
3681789465,0.296034,0.295666,0.297322,0.02244,0.022402,0.022576,1.122,39.44
280242496F,0.296034,0.295693,0.296858,0.02244,0.022405,0.022527,1.122,39.44
602213462F,0.296034,0.295672,0.296962,0.02244,0.022402,0.022538,1.122,39.44
B239C94EA1,0.296034,0.295641,0.297295,0.02244,0.022399,0.022573,1.122,39.44
48924766E9,0.296034,0.295666,0.29711,0.02244,0.022402,0.022554,1.122,39.44
B1B1462A28,0.296034,0.295666,0.29743,0.02244,0.022402,0.022588,1.122,39.44
4384809AD8,0.296034,0.295644,0.297151,0.02244,0.022399,0.022558,1.122,39.44
4806329429,0.296034,0.295667,0.29705,0.02244,0.022402,0.022548,1.122,39.44
B4960E5AB1,0.296034,0.295615,0.297381,0.02244,0.022396,0.022583,1.122,39.44
B0F9E32BEA,0.296033,0.295595,0.297203,0.02244,0.022394,0.022564,1.122,39.2
5404362C98,0.296033,0.295671,0.297193,0.02244,0.022402,0.022563,1.122,39.2
1994871B9D,0.296033,0.295657,0.296883,0.02244,0.022401,0.02253,1.122,39.2
6517306B0A,0.296033,0.295671,0.297254,0.02244,0.022402,0.022569,1.122,39.2
313877463D,0.296033,0.29567,0.297253,0.02244,0.022402,0.022569,1.122,39.2
128911100D,0.296033,0.295658,0.297149,0.02244,0.022401,0.022558,1.122,39.2
693320341C,0.296033,0.295666,0.296908,0.02244,0.022402,0.022533,1.122,39.2
3348060A81,0.296033,0.295666,0.297138,0.02244,0.022402,0.022557,1.122,39.2
07125742AA,0.296033,0.295669,0.297112,0.02244,0.022402,0.022554,1.122,39.2
229855291B,0.296033,0.29567,0.297108,0.02244,0.022402,0.022554,1.122,39.2
27244639FB,0.296033,0.29567,0.29688,0.02244,0.022402,0.02253,1.122,39.2
5918080A1A,0.296033,0.295669,0.296927,0.02244,0.022402,0.022535,1.122,39.2
5890272638,0.296033,0.295662,0.296959,0.02244,0.022401,0.022538,1.122,39.2
8587247466,0.296033,0.295692,0.296858,0.02244,0.022405,0.022527,1.122,39.2
5222997977,0.296033,0.295667,0.297242,0.02244,0.022402,0.022568,1.122,39.2
22909729E4,0.296033,0.295666,0.29711,0.02244,0.022402,0.022554,1.122,39.2
24172444D9,0.296033,0.29567,0.297108,0.02244,0.022402,0.022554,1.122,39.2
2677082DF0,0.296033,0.295666,0.297112,0.02244,0.022402,0.022554,1.122,39.2
2740792D18,0.296033,0.29567,0.297108,0.02244,0.022402,0.022554,1.122,39.2
3144130A25,0.296033,0.29567,0.297108,0.02244,0.022402,0.022554,1.122,39.2
4024495E52,0.296033,0.295666,0.297112,0.02244,0.022402,0.022554,1.122,39.2
B4056FEC94,0.296032,0.295623,0.297383,0.02244,0.022397,0.022583,1.122,39.02
8357699F62,0.296032,0.295667,0.29721,0.02244,0.022402,0.022564,1.122,39.02
2075743D4C,0.296032,0.295667,0.29716,0.02244,0.022402,0.022559,1.122,39.02
5213301813,0.296032,0.295669,0.297043,0.02244,0.022402,0.022547,1.122,39.02
3294049F36,0.296032,0.29567,0.297108,0.02244,0.022402,0.022554,1.122,39.02
2556829A07,0.296032,0.29567,0.297108,0.02244,0.022402,0.022554,1.122,39.02
3192962398,0.296032,0.295653,0.297178,0.02244,0.0224,0.022561,1.122,39.02
B0E00FEF7E,0.296032,0.295641,0.297458,0.02244,0.022399,0.022591,1.122,39.02
515928155D,0.296032,0.295657,0.29709,0.02244,0.022401,0.022552,1.122,39.02
2509909A6B,0.296032,0.295668,0.297067,0.02244,0.022402,0.022549,1.122,39.02
7598825CC0,0.296032,0.295628,0.297119,0.02244,0.022398,0.022555,1.122,39.02
7046560D41,0.296032,0.29567,0.297056,0.02244,0.022402,0.022548,1.122,39.02
607934957F,0.296032,0.295663,0.296959,0.02244,0.022401,0.022538,1.122,39.02
584472861F,0.296032,0.295652,0.296956,0.02244,0.0224,0.022538,1.122,39.02
558491734E,0.296031,0.295668,0.29731,0.02244,0.022402,0.022575,1.122,38.86
7211532876,0.296031,0.29566,0.296856,0.02244,0.022401,0.022527,1.122,38.86
2268954013,0.296031,0.29567,0.297108,0.02244,0.022402,0.022554,1.122,38.86
0833236817,0.296031,0.29567,0.297108,0.02244,0.022402,0.022554,1.122,38.86
12940972A0,0.296031,0.295669,0.297337,0.02244,0.022402,0.022578,1.122,38.86
4226327B5C,0.296031,0.295666,0.297043,0.02244,0.022402,0.022547,1.122,38.86
08895564D4,0.296031,0.29566,0.297062,0.02244,0.022401,0.022549,1.122,38.86
05756197D1,0.296031,0.295669,0.297337,0.02244,0.022402,0.022578,1.122,38.86
5511226790,0.296031,0.29567,0.296954,0.02244,0.022402,0.022537,1.122,38.86
3389997A03,0.296031,0.29567,0.297108,0.02244,0.022402,0.022554,1.122,38.86
2023995D7F,0.296031,0.295669,0.297337,0.02244,0.022402,0.022578,1.122,38.86
2823930CBE,0.296031,0.295663,0.297175,0.02244,0.022401,0.022561,1.122,38.86
41549526DA,0.296031,0.295661,0.297078,0.02244,0.022401,0.022551,1.122,38.86
1299987F31,0.296031,0.295669,0.297054,0.02244,0.022402,0.022548,1.122,38.86
4355733095,0.296031,0.295644,0.29704,0.02244,0.022399,0.022547,1.122,38.86
456455886A,0.296031,0.295683,0.29699,0.02244,0.022404,0.022541,1.122,38.86
265566326F,0.296031,0.295666,0.297108,0.02244,0.022402,0.022554,1.122,38.86
B077405DCD,0.296031,0.295645,0.297458,0.02244,0.0224,0.022591,1.122,38.86
0607041214,0.296031,0.295679,0.297048,0.02244,0.022403,0.022547,1.122,38.86
1156293B28,0.296031,0.295658,0.296984,0.02244,0.022401,0.022541,1.122,38.86
0114444A2A,0.29603,0.295665,0.297381,0.02244,0.022402,0.022583,1.122,38.59
8547097791,0.29603,0.295665,0.296968,0.02244,0.022402,0.022539,1.122,38.59
3894585934,0.29603,0.295666,0.297043,0.02244,0.022402,0.022547,1.122,38.59
6739530418,0.29603,0.295662,0.296959,0.02244,0.022401,0.022538,1.122,38.59
5190735A05,0.29603,0.295664,0.296997,0.02244,0.022402,0.022542,1.122,38.59
B55ECB0F45,0.29603,0.29561,0.297494,0.02244,0.022396,0.022594,1.122,38.59
6304960994,0.29603,0.29567,0.296874,0.02244,0.022402,0.022529,1.122,38.59
611206184A,0.29603,0.295667,0.297114,0.02244,0.022402,0.022554,1.122,38.59
3528098691,0.29603,0.295666,0.297043,0.02244,0.022402,0.022547,1.122,38.59
7578886693,0.29603,0.295653,0.297025,0.02244,0.0224,0.022545,1.122,38.59
19132385F0,0.29603,0.295666,0.297112,0.02244,0.022402,0.022554,1.122,38.59
B0051A2F35,0.29603,0.29564,0.297255,0.02244,0.022399,0.022569,1.122,38.59
2178829A8F,0.29603,0.295666,0.297112,0.02244,0.022402,0.022554,1.122,38.59
B241C01657,0.29603,0.295638,0.29738,0.02244,0.022399,0.022582,1.122,38.59
58458861BD,0.29603,0.295668,0.297136,0.02244,0.022402,0.022557,1.122,38.59
2578526AF5,0.29603,0.295666,0.297108,0.02244,0.022402,0.022554,1.122,38.59
B05A8808AF,0.29603,0.295655,0.297286,0.02244,0.022401,0.022573,1.122,38.59
8816780D03,0.29603,0.295667,0.29692,0.02244,0.022402,0.022534,1.122,38.59
8725192038,0.29603,0.295666,0.296829,0.02244,0.022402,0.022524,1.122,38.59
B1FAD9A2E8,0.29603,0.295646,0.297277,0.02244,0.0224,0.022572,1.122,38.59
9319468C46,0.29603,0.295666,0.296828,0.02244,0.022402,0.022524,1.122,38.59
1351928E43,0.29603,0.29567,0.297112,0.02244,0.022402,0.022554,1.122,38.59
5688564F80,0.29603,0.29567,0.297104,0.02244,0.022402,0.022553,1.122,38.59
698549225C,0.29603,0.295657,0.29694,0.02244,0.022401,0.022536,1.122,38.59
8943497732,0.29603,0.295646,0.297075,0.02244,0.0224,0.02255,1.122,38.59
B4B0CB98C2,0.29603,0.295619,0.297383,0.02244,0.022397,0.022583,1.122,38.59
485492178B,0.29603,0.29567,0.29724,0.02244,0.022402,0.022568,1.122,38.59
91736710CC,0.29603,0.295667,0.296919,0.02244,0.022402,0.022534,1.122,38.59
31127545DB,0.29603,0.295667,0.296985,0.02244,0.022402,0.022541,1.122,38.59
0608784073,0.29603,0.295665,0.297096,0.02244,0.022402,0.022552,1.122,38.59
2490783327,0.29603,0.295649,0.297189,0.02244,0.0224,0.022562,1.122,38.59
3394017F6A,0.29603,0.29567,0.29688,0.02244,0.022402,0.02253,1.122,38.59
2782555D03,0.29603,0.29567,0.29688,0.02244,0.022402,0.02253,1.122,38.59
328496460B,0.296029,0.295654,0.296836,0.02244,0.022401,0.022525,1.122,38.28
B3ED14F8DA,0.296029,0.295611,0.297295,0.02244,0.022396,0.022573,1.122,38.28
83047597EC,0.296029,0.295666,0.29683,0.02244,0.022402,0.022524,1.122,38.28
A0671239F2,0.296029,0.295666,0.29683,0.02244,0.022402,0.022524,1.122,38.28
6022854858,0.296029,0.295657,0.296883,0.02244,0.022401,0.02253,1.122,38.28
8309138597,0.296029,0.295666,0.29683,0.02244,0.022402,0.022524,1.122,38.28
B10CE34BF6,0.296029,0.29564,0.297105,0.02244,0.022399,0.022553,1.122,38.28
B060EDF364,0.296029,0.295605,0.297369,0.02244,0.022395,0.022581,1.122,38.28
9066098CBC,0.296029,0.29565,0.297422,0.02244,0.0224,0.022587,1.122,38.28
A001FA2B7E,0.296029,0.29567,0.296968,0.02244,0.022402,0.022539,1.122,38.28
7187222B36,0.296029,0.295664,0.296829,0.02244,0.022402,0.022524,1.122,38.28
6989730BA8,0.296029,0.29566,0.296852,0.02244,0.022401,0.022527,1.122,38.28
B284BEA7CF,0.296029,0.295637,0.297383,0.02244,0.022399,0.022583,1.122,38.28
1815026ED2,0.296029,0.295662,0.296968,0.02244,0.022401,0.022539,1.122,38.28
4433769DE9,0.296029,0.295666,0.296883,0.02244,0.022402,0.02253,1.122,38.28
3759565B2C,0.296029,0.29567,0.297024,0.02244,0.022402,0.022545,1.122,38.28
9301012DE6,0.296029,0.295663,0.297016,0.02244,0.022401,0.022544,1.122,38.28
4148659DB2,0.296029,0.295657,0.296883,0.02244,0.022401,0.02253,1.122,38.28
B14FAE44A1,0.296029,0.295641,0.297332,0.02244,0.022399,0.022577,1.122,38.28
38742067EC,0.296029,0.295646,0.297067,0.02244,0.0224,0.022549,1.122,38.28
44783882B0,0.296029,0.295691,0.296863,0.02244,0.022404,0.022528,1.122,38.28
20267395ED,0.296029,0.295658,0.296763,0.02244,0.022401,0.022517,1.122,38.28
2873105140,0.296029,0.295666,0.29699,0.02244,0.022402,0.022541,1.122,38.28
4031017475,0.296029,0.295657,0.296883,0.02244,0.022401,0.02253,1.122,38.28
07166484A2,0.296029,0.295652,0.296966,0.02244,0.0224,0.022539,1.122,38.28
126278317F,0.296029,0.295667,0.297185,0.02244,0.022402,0.022562,1.122,38.28
4035564CC0,0.296029,0.295666,0.296883,0.02244,0.022402,0.02253,1.122,38.28
486581558F,0.296029,0.295657,0.296883,0.02244,0.022401,0.02253,1.122,38.28
0665115641,0.296029,0.29566,0.297097,0.02244,0.022401,0.022553,1.122,38.28
16670637E6,0.296028,0.295643,0.297274,0.02244,0.022399,0.022571,1.122,37.96
5425280AAD,0.296028,0.29567,0.296997,0.02244,0.022402,0.022542,1.122,37.96
181080538E,0.296028,0.29567,0.297108,0.02244,0.022402,0.022554,1.122,37.96
22272153F5,0.296028,0.295668,0.29696,0.02244,0.022402,0.022538,1.122,37.96
156877306F,0.296028,0.295669,0.297112,0.02244,0.022402,0.022554,1.122,37.96
B0DBAB4E60,0.296028,0.295641,0.297189,0.02244,0.022399,0.022562,1.122,37.96
5402581EDD,0.296028,0.29567,0.296997,0.02244,0.022402,0.022542,1.122,37.96
B0DE9EF831,0.296028,0.295641,0.297383,0.02244,0.022399,0.022583,1.122,37.96
1883615843,0.296028,0.295667,0.296968,0.02244,0.022402,0.022539,1.122,37.96
483307292D,0.296028,0.295654,0.296831,0.02244,0.022401,0.022524,1.122,37.96
5331104630,0.296028,0.29567,0.296997,0.02244,0.022402,0.022542,1.122,37.96
42669037BD,0.296028,0.295661,0.297212,0.02244,0.022401,0.022565,1.122,37.96
235665011A,0.296028,0.29567,0.297108,0.02244,0.022402,0.022554,1.122,37.96
08744345C2,0.296028,0.29567,0.297136,0.02244,0.022402,0.022557,1.122,37.96
1082895139,0.296028,0.295668,0.29696,0.02244,0.022402,0.022538,1.122,37.96
5283860B33,0.296028,0.295672,0.297187,0.02244,0.022402,0.022562,1.122,37.96
83218629C3,0.296028,0.295658,0.297041,0.02244,0.022401,0.022547,1.122,37.96
7208168069,0.296028,0.295666,0.296879,0.02244,0.022402,0.02253,1.122,37.96
36444306C5,0.296028,0.29567,0.296976,0.02244,0.022402,0.02254,1.122,37.96
3524985DA1,0.296028,0.295666,0.296879,0.02244,0.022402,0.02253,1.122,37.96
3147702DD9,0.296028,0.295659,0.297061,0.02244,0.022401,0.022549,1.122,37.96
9907701D80,0.296028,0.295695,0.296737,0.02244,0.022405,0.022515,1.122,37.96
339255481E,0.296028,0.29566,0.296962,0.02244,0.022401,0.022538,1.122,37.96
21448691E4,0.296028,0.295669,0.297112,0.02244,0.022402,0.022554,1.122,37.96
3375850F88,0.296028,0.295666,0.29688,0.02244,0.022402,0.02253,1.122,37.96
4413121EA4,0.296028,0.29567,0.297108,0.02244,0.022402,0.022554,1.122,37.96
7018931D15,0.296028,0.295662,0.297104,0.02244,0.022401,0.022553,1.122,37.96
1051210DEB,0.296028,0.295669,0.297126,0.02244,0.022402,0.022556,1.122,37.96
1005401326,0.296028,0.295669,0.297112,0.02244,0.022402,0.022554,1.122,37.96
1727063179,0.296028,0.295671,0.297136,0.02244,0.022402,0.022557,1.122,37.96
346742841A,0.296028,0.295657,0.296883,0.02244,0.022401,0.02253,1.122,37.96
12375781AC,0.296028,0.29567,0.297108,0.02244,0.022402,0.022554,1.122,37.96
1565669EEA,0.296028,0.295669,0.297004,0.02244,0.022402,0.022543,1.122,37.96
4508879CA5,0.296028,0.295666,0.296883,0.02244,0.022402,0.02253,1.122,37.96
96292303F9,0.296027,0.295664,0.297106,0.02244,0.022402,0.022553,1.122,37.66
94678805BD,0.296027,0.295613,0.297382,0.02244,0.022396,0.022583,1.122,37.66
5583841B5A,0.296027,0.295659,0.297069,0.02244,0.022401,0.02255,1.122,37.66
4745174176,0.296027,0.295667,0.296964,0.02244,0.022402,0.022539,1.122,37.66
8919188AC5,0.296027,0.295667,0.297081,0.02244,0.022402,0.022551,1.122,37.66
0365505842,0.296027,0.295723,0.296789,0.02244,0.022408,0.02252,1.122,37.66
63548403DD,0.296027,0.295663,0.297166,0.02244,0.022401,0.02256,1.122,37.66
546756595D,0.296027,0.295645,0.296967,0.02244,0.0224,0.022539,1.122,37.66
67917021CB,0.296027,0.295657,0.296902,0.02244,0.022401,0.022532,1.122,37.66
18680657FF,0.296027,0.295666,0.297112,0.02244,0.022402,0.022554,1.122,37.66
187866101A,0.296027,0.295645,0.29718,0.02244,0.0224,0.022561,1.122,37.66
6040489137,0.296027,0.29567,0.296984,0.02244,0.022402,0.022541,1.122,37.66
A0642E401B,0.296027,0.295666,0.296829,0.02244,0.022402,0.022524,1.122,37.66
62465342ED,0.296027,0.295674,0.296964,0.02244,0.022403,0.022539,1.122,37.66
61274503B3,0.296027,0.295654,0.296831,0.02244,0.022401,0.022524,1.122,37.66
1179333061,0.296027,0.295666,0.296968,0.02244,0.022402,0.022539,1.122,37.66
B3B63302DB,0.296027,0.295579,0.29683,0.02244,0.022393,0.022524,1.122,37.66
9663896343,0.296027,0.295651,0.297091,0.02244,0.0224,0.022552,1.122,37.66
7949841055,0.296027,0.295661,0.297062,0.02244,0.022401,0.022549,1.122,37.66
B240151067,0.296027,0.295639,0.297025,0.02244,0.022399,0.022545,1.122,37.66
B2DFD4A1C6,0.296027,0.295638,0.297383,0.02244,0.022399,0.022583,1.122,37.66
B42C8C3356,0.296027,0.295611,0.297495,0.02244,0.022396,0.022595,1.122,37.66
B1DABE12F2,0.296027,0.295643,0.297248,0.02244,0.022399,0.022568,1.122,37.66
54636434D5,0.296027,0.295668,0.29709,0.02244,0.022402,0.022552,1.122,37.66
B4A05471DE,0.296027,0.295609,0.297438,0.02244,0.022396,0.022589,1.122,37.66
A05CE4EA65,0.296027,0.295664,0.296899,0.02244,0.022402,0.022532,1.122,37.66
199658306A,0.296027,0.295667,0.297194,0.02244,0.022402,0.022563,1.122,37.66
69580089D6,0.296026,0.295643,0.297036,0.02244,0.022399,0.022546,1.122,37.36
3544262187,0.296026,0.295666,0.297043,0.02244,0.022402,0.022547,1.122,37.36
2538112447,0.296026,0.295666,0.29688,0.02244,0.022402,0.02253,1.122,37.36
2952372671,0.296026,0.29566,0.296908,0.02244,0.022401,0.022533,1.122,37.36
17005466F2,0.296026,0.295666,0.297043,0.02244,0.022402,0.022547,1.122,37.36
43144393B1,0.296026,0.295667,0.296883,0.02244,0.022402,0.02253,1.122,37.36
0188655307,0.296026,0.295667,0.296968,0.02244,0.022402,0.022539,1.122,37.36
3143474CCB,0.296026,0.295645,0.296867,0.02244,0.0224,0.022528,1.122,37.36
33215337BC,0.296026,0.295666,0.29688,0.02244,0.022402,0.02253,1.122,37.36
B3677E9297,0.296026,0.29561,0.297438,0.02244,0.022396,0.022589,1.122,37.36
424539204F,0.296026,0.295666,0.296878,0.02244,0.022402,0.022529,1.122,37.36
0305641EEA,0.296026,0.295667,0.296968,0.02244,0.022402,0.022539,1.122,37.36
18623224BA,0.296026,0.295669,0.297112,0.02244,0.022402,0.022554,1.122,37.36
A05AE0DC80,0.296026,0.295661,0.296842,0.02244,0.022401,0.022526,1.122,37.36
5328279AEB,0.296026,0.295666,0.29688,0.02244,0.022402,0.02253,1.122,37.36
